ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,Unnamed: 86,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2
354.271,11.0599,0.027045,4478.1,-9.4259,0.000394832,-0.627802,0.188809,507.782,-0.000321659,-0.627678,-174.528,0.0102327,0.000394832,2.7865,-0.00226333,-0.00412719,1.8279,0.00172726,11.0594,0.0165944,1.82802,0.188809,1.1799,0.0169186,0.0,0.17106,1.998,0,-1.0,-0.335786,-0.108865,0.0,1309.95,-75.0092,0,0,0,0,65.9085,-5.13171e-12,65.9085,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,4.0,,3178.564182834069,2579.4580647809753,24.31735663286575
354.287,11.0737,0.0306301,4478.11,-9.42587,0.000357678,-0.627013,0.189077,518.474,0.000763039,-0.626889,-174.562,0.00181438,0.000357678,2.51545,-0.00159524,-0.00412195,1.86638,0.00177938,11.0732,0.020073,1.86651,0.189077,0.604651,0.0171835,0.0,0.180933,1.998,0,-1.0,-0.335759,-0.695919,0.0,1309.95,-74.7175,0,0,0,0,65.8034,-5.35715e-12,65.8034,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,4.0,,3178.5741828436685,2579.468064787447,24.30736222211109
354.303,11.0874,0.0180957,4478.11,-9.42583,0.000326318,-0.626352,0.189347,529.134,-0.00117204,-0.626229,-174.78,-0.00592437,0.000326318,1.80158,-0.000748272,-0.00411652,1.90474,0.00178074,11.0868,0.00773067,1.90488,0.189347,0.607265,0.0168812,0.0,0.174351,1.998,0,-1.0,-0.335732,-1.28297,0.0,1309.96,-74.4258,0,0,0,0,65.6983,-5.5826e-12,65.6983,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,4.0,,3178.574182857236,2579.4680647964124,24.307363445032728
354.319,11.1036,0.0159272,4478.12,-9.42579,0.000293109,-0.625822,0.189625,539.76,0.000114249,-0.625699,-175.027,-0.0142205,0.000293109,1.54899,-0.0021681,-0.00411031,1.94299,0.00182064,11.103,0.00552345,1.94314,0.189625,0.675384,0.0175543,0.0,0.194097,1.998,0,-1.0,-0.335704,-1.83153,0.0,1309.96,-74.1351,0,0,0,0,65.5921,-5.5741e-12,65.5921,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,4.0,,3178.584182870229,2579.4780648051274,24.297369345344833
354.335,11.0704,0.013424,4478.13,-9.42576,0.000256193,-0.625399,0.189908,550.339,9.41699e-05,-0.625276,-174.726,-0.0196955,0.000256193,1.28548,-0.00106168,-0.00410494,1.98107,0.00184474,11.0697,0.0031162,1.98122,0.189908,0.726279,0.0179337,0.0,0.207262,1.998,0,-1.0,-0.335675,-1.93312,0.0,1309.96,-73.8565,0,0,0,0,65.4728,-2.84962e-12,65.4728,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,4.0,,3178.5941828798304,2579.488064811601,24.287374944558998
354.351,11.0753,0.00761133,4478.14,-9.42572,0.000239253,-0.625047,0.190194,560.892,2.32589e-05,-0.624924,-174.343,-0.0229497,0.000239253,0.886206,-0.00122215,-0.00410028,2.01906,0.00184796,11.0747,-0.00252462,2.01922,0.190194,0.264922,0.0178928,0.0,0.207262,1.998,0,-1.0,-0.335646,-2.0347,0.0,1309.96,-73.5779,0,0,0,0,65.3536,-1.25135e-13,65.3536,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,4.0,,3178.604182892824,2579.4980648203173,24.277380854581114
354.367,11.074,0.0197005,4478.15,-9.42568,0.00022654,-0.624745,0.190485,571.429,0.00109691,-0.624622,-174.485,-0.0260413,0.00022654,1.20118,-0.000164081,-0.00409513,2.05698,0.00189741,11.0733,0.00948643,2.05715,0.190485,0.434277,0.0185296,0.0,0.220426,1.998,0,-1.0,-0.335616,-2.13629,0.0,1309.97,-73.2993,0,0,0,0,65.2343,2.59935e-12,65.2343,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,4.0,,3178.614182905818,2579.5080648290327,24.267386769539385
354.383,11.0741,0.0155829,4478.16,-9.42564,0.000218195,-0.624474,0.19078,581.922,-0.000831254,-0.624351,-174.379,-0.026785,0.000218195,2.09134,0.000275941,-0.00409043,2.09476,0.00186804,11.0734,0.00570824,2.09492,0.19078,0.495936,0.0184233,0.0,0.230299,1.998,0,-1.0,-0.335586,-2.16008,0.0,1309.97,-73.003,0,0,0,0,65.1057,2.12544e-12,65.1057,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,4.0,,3178.6241829188125,2579.51806483775,24.257392689438092
354.399,11.0652,0.00911618,4478.17,-9.4256,0.000220703,-0.624204,0.191081,592.391,8.27238e-05,-0.624081,-174.177,-0.026331,0.000220703,0.598465,0.000384212,-0.00408542,2.13244,0.00191925,11.0645,-0.000841934,2.13261,0.191081,0.834058,0.0193375,0.0,0.236881,1.998,0,-1.0,-0.335554,-2.16774,0.0,1309.97,-72.7031,0,0,0,0,64.9752,9.88347e-13,64.9752,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,4.0,,3178.6341829318076,2579.5280648464673,24.247398614284254
354.415,11.109,0.0308304,4478.18,-9.42556,0.000211406,-0.623921,0.191388,602.844,0.000865386,-0.623798,-174.764,-0.0255745,0.000211406,2.37524,0.000115471,-0.00408012,2.17007,0.00196285,11.1083,0.020783,2.17024,0.191388,0.33765,0.0194965,0.0,0.246754,1.998,0,-1.0,-0.335523,-2.1754,0.0,1309.98,-72.4032,0,0,0,0,64.8446,-1.48744e-13,64.8446,0,0.0,0,0,1890.67,-8.57446,0,0,0,0,0,0,0,0,0,0,0,5303.71,-61.7625,0,0,0,0,0,0,0,0,0,0,0,6015.21,12.8502,0,0,0,0,0,0,0,0,0,999.0,2.0,4.0,,3178.644182944803,2579.5380648551854,24.237404544083994
