,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,left_gaze_car_x,left_gaze_car_y,right_gaze_car_x,right_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous
0,0.0720206,-0.0081235,7565.64,9.81071,-0.00527916,-0.394333,-179.872,17745.8,7.27152e-05,-0.394255,-0.0270133,-0.0148306,-0.00527916,-0.0799446,0.010979,-0.00258797,63.8835,0.000886174,0.0720452,-0.0081248,63.885,-179.872,-0.165446,-0.0276733,0.0,0.246754,-0.072,0.0,-1.0,-0.0469767,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.83,-10.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13656,999.0,0.0,89.03405361570482,gaze,0.6918610681701459,0.2919659495353748,-1065.555019636785,720.238219401572,2596.635610369255,26.32345681337559,-3.452282008649153,-29.62548420760614,-0.3630833412404312,0.2497109661677047,0.8976719449160012,5.464004516601562,-32.98494789359522,-2.518853727500359,-28.49917056525029,-0.3636450155795194,0.2450877758235155,0.898718134225661,4.989017486572266,-3.330745540109815,-2.985567868074756,-29.06232738642821,-0.3633641784099752,0.2473993709956101,0.8981950395708311,5.226511001586914,2.35634185430016,True,0.0,imu,0.2715613712,-8.8604374264,4.0387277056,-8.14224752,12.2690993,-5.79927028,-92.5061724,174.6666908,103.9015976,0.09506098413024201,-0.9954714507690263,0.09527062487710075,-0.9954514091785327,7567.138879247071,10.31405978166398,-179.872
1,0.0588486,-0.0031354,7565.35,9.81007,-0.00509553,-0.394576,-179.872,17746.9,3.65849e-05,-0.394498,-0.0431651,-0.0154724,-0.00509553,0.181337,0.0117398,-0.00258863,63.8874,0.000970393,0.058813,-0.00313581,63.8889,-179.872,-0.141614,-0.0255591,0.0,0.243463,-0.054,0.0,-1.0,-0.047014,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.83,-10.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08587,999.0,0.0,88.74405308855916,gaze,0.6918610681701459,0.2919659495353748,-1065.555019636785,720.238219401572,2596.635610369255,26.32345681337559,-3.452282008649153,-29.62548420760614,-0.3630833412404312,0.2497109661677047,0.8976719449160012,5.464004516601562,-32.98494789359522,-2.518853727500359,-28.49917056525029,-0.3636450155795194,0.2450877758235155,0.898718134225661,4.989017486572266,-3.330745540109815,-2.985567868074756,-29.06232738642821,-0.3633641784099752,0.2473993709956101,0.8981950395708311,5.226511001586914,2.35634185430016,True,0.0,imu,0.2715613712,-8.8604374264,4.0387277056,-8.14224752,12.2690993,-5.79927028,-92.5061724,174.6666908,103.9015976,0.09506098413024201,-0.9954714507690263,0.09527062487710075,-0.9954514091785327,7566.848879247071,10.31341978166398,-179.872
2,0.0708855,-0.00702992,7565.07,9.80943,-0.00490453,-0.394827,-179.872,17748.0,1.10713e-05,-0.394749,0.0291703,-0.0158456,-0.00490453,0.00660199,0.0117054,-0.00258937,63.8913,0.0010366,0.0709039,-0.00703128,63.8928,-179.872,0.188221,-0.0233218,0.0,0.246754,-0.045,0.0,-1.0,-0.0470488,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.83,-10.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08587,999.0,0.0,88.46405255664523,gaze,0.6918610681701459,0.2919659495353748,-1065.555019636785,720.238219401572,2596.635610369255,26.32345681337559,-3.452282008649153,-29.62548420760614,-0.3630833412404312,0.2497109661677047,0.8976719449160012,5.464004516601562,-32.98494789359522,-2.518853727500359,-28.49917056525029,-0.3636450155795194,0.2450877758235155,0.898718134225661,4.989017486572266,-3.330745540109815,-2.985567868074756,-29.06232738642821,-0.3633641784099752,0.2473993709956101,0.8981950395708311,5.226511001586914,2.35634185430016,True,0.0,imu,0.2715613712,-8.8604374264,4.0387277056,-8.14224752,12.2690993,-5.79927028,-92.5061724,174.6666908,103.9015976,0.09506098413024201,-0.9954714507690263,0.09527062487710075,-0.9954514091785327,7566.56887924707,10.31277978166398,-179.872
3,0.0798821,-0.0021417,7564.79,9.8088,-0.0047138,-0.395079,-179.873,17749.1,4.09249e-05,-0.395001,-0.103017,-0.0159183,-0.0047138,0.333753,0.0118428,-0.00259045,63.8953,0.00110665,0.0798909,-0.00214316,63.8968,-179.873,0.12745,-0.0210335,0.0,0.246754,-0.027,6.0,-1.0,-0.047081,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.83,-10.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08587,999.0,0.0,88.18405203686228,gaze,0.6918610681701459,0.2919659495353748,-1065.555019636785,720.238219401572,2596.635610369255,26.32345681337559,-3.452282008649153,-29.62548420760614,-0.3630833412404312,0.2497109661677047,0.8976719449160012,5.464004516601562,-32.98494789359522,-2.518853727500359,-28.49917056525029,-0.3636450155795194,0.2450877758235155,0.898718134225661,4.989017486572266,-3.330745540109815,-2.985567868074756,-29.06232738642821,-0.3633641784099752,0.2473993709956101,0.8981950395708311,5.226511001586914,2.35634185430016,True,0.0,imu,0.2715613712,-8.8604374264,4.0387277056,-8.14224752,12.2690993,-5.79927028,-92.5061724,174.6666908,103.9015976,0.09507835837018735,-0.9954697914902443,0.0952879987672224,-0.9954497462408325,7566.288888031953,10.312123621209366,-179.873
4,0.0503044,-0.00756537,7564.5,9.80816,-0.00450075,-0.39533,-179.873,17750.2,2.29783e-05,-0.395252,0.164505,-0.0157507,-0.00450075,-0.230615,0.0140694,-0.0025913,63.8993,0.00116278,0.0502693,-0.00756588,63.9009,-179.873,0.853064,-0.0181913,0.0,0.246754,-0.018,0.0,-1.0,-0.0471109,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.83,-10.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03519,999.0,0.0,87.89405151331711,gaze,0.6918610681701459,0.2919659495353748,-1065.555019636785,720.238219401572,2596.635610369255,26.32345681337559,-3.452282008649153,-29.62548420760614,-0.3630833412404312,0.2497109661677047,0.8976719449160012,5.464004516601562,-32.98494789359522,-2.518853727500359,-28.49917056525029,-0.3636450155795194,0.2450877758235155,0.898718134225661,4.989017486572266,-3.330745540109815,-2.985567868074756,-29.06232738642821,-0.3633641784099752,0.2473993709956101,0.8981950395708311,5.226511001586914,2.35634185430016,True,0.0,imu,0.2715613712,-8.8604374264,4.0387277056,-8.14224752,12.2690993,-5.79927028,-92.5061724,174.6666908,103.9015976,0.09507835837018735,-0.9954697914902443,0.0952879987672224,-0.9954497462408325,7565.998888031953,10.311483621209367,-179.873
5,0.0773529,-0.00293482,7564.22,9.80753,-0.00428197,-0.395588,-179.873,17751.3,3.78874e-05,-0.39551,-0.0621961,-0.0162812,-0.00428197,0.228192,0.0148508,-0.00259186,63.9033,0.00121912,0.0773653,-0.00293641,63.9049,-179.873,0.000163859,-0.0158727,0.0,0.243463,-0.009,0.0,-1.0,-0.0471386,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.83,-10.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03519,999.0,0.0,87.61405099595034,gaze,0.6918610681701459,0.2919659495353748,-1065.555019636785,720.238219401572,2596.635610369255,26.32345681337559,-3.452282008649153,-29.62548420760614,-0.3630833412404312,0.2497109661677047,0.8976719449160012,5.464004516601562,-32.98494789359522,-2.518853727500359,-28.49917056525029,-0.3636450155795194,0.2450877758235155,0.898718134225661,4.989017486572266,-3.330745540109815,-2.985567868074756,-29.06232738642821,-0.3633641784099752,0.2473993709956101,0.8981950395708311,5.226511001586914,2.35634185430016,True,0.0,imu,0.2715613712,-8.8604374264,4.0387277056,-8.14224752,12.2690993,-5.79927028,-92.5061724,174.6666908,103.9015976,0.09507835837018735,-0.9954697914902443,0.0952879987672224,-0.9954497462408325,7565.718888031954,10.310853621209366,-179.873
6,0.0738699,-0.00406849,7563.93,9.80689,-0.00402478,-0.395846,-179.874,17752.5,5.75402e-05,-0.395768,0.0165883,-0.0159708,-0.00402478,0.0612114,0.0164455,-0.00259315,63.9074,0.00125035,0.0738976,-0.0040702,63.9089,-179.874,0.202963,-0.0132573,0.0,0.240172,0.0,0.0,-1.0,-0.0471643,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.83,-10.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03519,999.0,0.0,87.32405047483878,gaze,0.6918610681701459,0.2919659495353748,-1065.555019636785,720.238219401572,2596.635610369255,26.32345681337559,-3.452282008649153,-29.62548420760614,-0.3630833412404312,0.2497109661677047,0.8976719449160012,5.464004516601562,-32.98494789359522,-2.518853727500359,-28.49917056525029,-0.3636450155795194,0.2450877758235155,0.898718134225661,4.989017486572266,-3.330745540109815,-2.985567868074756,-29.06232738642821,-0.3633641784099752,0.2473993709956101,0.8981950395708311,5.226511001586914,2.35634185430016,True,0.0,imu,0.2715613712,-8.8604374264,4.0387277056,-8.14224752,12.2690993,-5.79927028,-92.5061724,174.6666908,103.9015976,0.09509573258117102,-0.9954681319082247,0.09530537262831854,-0.9954480829999007,7565.42889681638,10.31018746060143,-179.874
7,0.0322165,-0.00513083,7563.65,9.80626,-0.00373661,-0.396094,-179.874,17753.6,6.20267e-05,-0.396016,0.555099,-0.0150521,-0.00373661,-0.0454267,0.0195574,-0.00259465,63.9114,0.0012519,0.0322063,-0.00513136,63.913,-179.874,0.427433,-0.0105819,0.0,0.246754,0.018,0.0,-1.0,-0.0471882,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.83,-10.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03519,999.0,0.0,87.04404995993453,gaze,0.6918610681701459,0.2919659495353748,-1065.555019636785,720.238219401572,2596.635610369255,26.32345681337559,-3.452282008649153,-29.62548420760614,-0.3630833412404312,0.2497109661677047,0.8976719449160012,5.464004516601562,-32.98494789359522,-2.518853727500359,-28.49917056525029,-0.3636450155795194,0.2450877758235155,0.898718134225661,4.989017486572266,-3.330745540109815,-2.985567868074756,-29.06232738642821,-0.3633641784099752,0.2473993709956101,0.8981950395708311,5.226511001586914,2.35634185430016,True,0.0,imu,0.2715613712,-8.8604374264,4.0387277056,-8.14224752,12.2690993,-5.79927028,-92.5061724,174.6666908,103.9015976,0.09509573258117102,-0.9954681319082247,0.09530537262831854,-0.9954480829999007,7565.148896816379,10.30955746060143,-179.874
8,0.0621751,-0.00219854,7563.37,9.80563,-0.00342619,-0.396333,-179.874,17754.7,2.06286e-05,-0.396255,0.152147,-0.0146079,-0.00342619,0.238625,0.0191497,-0.00259592,63.9155,0.00127624,0.0621838,-0.00219984,63.9171,-179.874,0.713687,-0.00771806,0.0,0.246754,0.036,0.0,-1.0,-0.0472104,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.83,-10.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9844,999.0,0.0,86.76404944628231,gaze,0.6918610681701459,0.2919659495353748,-1065.555019636785,720.238219401572,2596.635610369255,26.32345681337559,-3.452282008649153,-29.62548420760614,-0.3630833412404312,0.2497109661677047,0.8976719449160012,5.464004516601562,-32.98494789359522,-2.518853727500359,-28.49917056525029,-0.3636450155795194,0.2450877758235155,0.898718134225661,4.989017486572266,-3.330745540109815,-2.985567868074756,-29.06232738642821,-0.3633641784099752,0.2473993709956101,0.8981950395708311,5.226511001586914,2.35634185430016,True,0.0,imu,0.2715613712,-8.8604374264,4.0387277056,-8.14224752,12.2690993,-5.79927028,-92.5061724,174.6666908,103.9015976,0.09509573258117102,-0.9954681319082247,0.09530537262831854,-0.9954480829999007,7564.86889681638,10.308927460601431,-179.874
9,0.0765448,0.000167723,7563.08,9.805,-0.00308313,-0.396566,-179.874,17755.9,-3.75487e-05,-0.396488,0.00158694,-0.0143671,-0.00308313,0.18841,0.023009,-0.0025969,63.9196,0.0013001,0.0765634,0.000166035,63.9212,-179.874,0.127479,-0.00476764,0.0,0.250045,0.054,0.0,-1.0,-0.0472309,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.83,-10.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9844,999.0,0.0,86.47404893955196,gaze,0.6918610681701459,0.2919659495353748,-1065.555019636785,720.238219401572,2596.635610369255,26.32345681337559,-3.452282008649153,-29.62548420760614,-0.3630833412404312,0.2497109661677047,0.8976719449160012,5.464004516601562,-32.98494789359522,-2.518853727500359,-28.49917056525029,-0.3636450155795194,0.2450877758235155,0.898718134225661,4.989017486572266,-3.330745540109815,-2.985567868074756,-29.06232738642821,-0.3633641784099752,0.2473993709956101,0.8981950395708311,5.226511001586914,2.35634185430016,True,0.0,imu,0.2715613712,-8.8604374264,4.0387277056,-8.14224752,12.2690993,-5.79927028,-92.5061724,174.6666908,103.9015976,0.09509573258117102,-0.9954681319082247,0.09530537262831854,-0.9954480829999007,7564.57889681638,10.30829746060143,-179.874
