CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_2,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
9.65603,-0.011841,1901.01,7.82466,-1.07056e-06,-0.508215,-179.572,1618.04,-0.000281276,-0.508118,-153.517,-0.118516,-0.000385402,-0.585155,0.000446946,-0.00323902,5.82471,-0.00223617,9.65565,-0.00813365,5.82495,-179.572,0.937194,-0.0216007,0.0,0.434345,-0.882,0.0,-1.0,0.117533,0.0343758,0.277504,1880.29,23.505,0.0,0.0,0.0,0.0,22.1717,-0.024962,22.1717,0.0,2.58165,0.0,0.0,1256.09,-0.0966621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.25129e-09,0.377389,6213.72,691.557,0.0,-1.03845e-11,0.0,-1.01471e-16,54.0,-0.0339489,54.0,0.0,1.44152,2.94062e-07,-0.306438,6806.48,-417.283,0.0,1.68957e-09,0.0,-1.58789e-08,13472.2,0.0275675,48.5,0.0,-1.30324,999.0,1.0,999.0,19.98056561050264,gaze,0.5112442038422307,0.5994683254133679,-38.83093248471631,-162.0377668079704,1687.34482887185,31.43017237702554,-5.677320645297952,-23.47743000340576,-0.03937249784614,-0.0857430855222362,0.9955390146541132,4.99558162689209,-32.40304968963144,-6.901367251644102,-23.15221663144829,-0.0052362905931319,-0.0955300666669358,0.995412772483574,4.752495288848877,-0.4864386563029494,-6.289343948471027,-23.314823317427027,-0.0223043942196359,-0.090636576094586,0.9954758935688436,4.874038457870483,4.976979446960331,True,0.0,imu,-0.0442633072,-9.2462459824,3.470482545600001,-1.28592105,4.40338998,-2.03090764,-84.8766724,187.0569988,111.4456472
9.58008,-0.00420383,1900.99,7.82449,-1.06674e-06,-0.50943,-179.573,1624.78,2.61708e-05,-0.509333,-152.457,-0.120534,-0.000384027,-1.211,-0.00139812,-0.00324302,5.84896,-0.00211624,9.57966,-0.000737285,5.84919,-179.573,-1.02474,-0.0216335,0.0,0.440927,-0.882,0.0,-1.0,0.117662,0.157364,0.268491,1880.29,23.6024,0.0,0.0,0.0,0.0,22.1953,-0.0241187,22.1953,0.0,2.49535,0.0,0.0,1256.09,-0.0966621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.99992e-09,0.377392,6213.48,691.519,0.0,-1.1235e-11,0.0,-1.09473e-16,54.0,-0.0338978,54.0,0.0,1.44153,2.90422e-07,-0.306438,6806.37,-417.462,0.0,1.58003e-09,0.0,-1.58851e-08,13472.2,0.0275258,48.5,0.0,-1.30325,999.0,1.0,999.0,19.96056745836905,gaze,0.5112442038422307,0.5994683254133679,-38.83093248471631,-162.0377668079704,1687.34482887185,31.43017237702554,-5.677320645297952,-23.47743000340576,-0.03937249784614,-0.0857430855222362,0.9955390146541132,4.99558162689209,-32.40304968963144,-6.901367251644102,-23.15221663144829,-0.0052362905931319,-0.0955300666669358,0.995412772483574,4.752495288848877,-0.4864386563029494,-6.289343948471027,-23.314823317427027,-0.0223043942196359,-0.090636576094586,0.9954758935688436,4.874038457870483,4.976979446960331,True,0.0,imu,-0.0442633072,-9.2462459824,3.470482545600001,-1.28592105,4.40338998,-2.03090764,-84.8766724,187.0569988,111.4456472
9.54793,0.0187633,1900.96,7.8243,-1.15302e-06,-0.510775,-179.573,1632.01,0.000282056,-0.510677,-151.621,-0.123031,-0.000415087,2.24984,-0.00142145,-0.00324729,5.87501,-0.00216081,9.54755,0.0222753,5.87525,-179.573,1.77514,-0.0217492,0.0,0.437636,-0.882,0.0,-1.0,0.117799,0.595469,0.260246,1880.29,23.7062,0.0,0.0,0.0,0.0,22.2746,-0.0232239,22.2746,0.0,2.41054,0.0,0.0,1256.09,-0.0966621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.67968e-09,0.377392,6213.24,691.48,0.0,-1.70776e-11,0.0,-1.65236e-16,54.0,-0.0336629,54.0,0.0,1.44153,2.8891e-07,-0.306437,6806.25,-417.651,0.0,4.97238e-09,0.0,-1.58918e-08,13472.2,0.0273341,48.5,0.0,-1.30324,999.0,1.0,999.0,19.930569748253625,gaze,0.5112442038422307,0.5994683254133679,-38.83093248471631,-162.0377668079704,1687.34482887185,31.43017237702554,-5.677320645297952,-23.47743000340576,-0.03937249784614,-0.0857430855222362,0.9955390146541132,4.99558162689209,-32.40304968963144,-6.901367251644102,-23.15221663144829,-0.0052362905931319,-0.0955300666669358,0.995412772483574,4.752495288848877,-0.4864386563029494,-6.289343948471027,-23.314823317427027,-0.0223043942196359,-0.090636576094586,0.9954758935688436,4.874038457870483,4.976979446960331,True,0.0,imu,-0.0442633072,-9.2462459824,3.470482545600001,-1.28592105,4.40338998,-2.03090764,-84.8766724,187.0569988,111.4456472
9.44708,-0.00265465,1900.93,7.82412,-1.19086e-06,-0.512154,-179.573,1639.32,-0.000168477,-0.512057,-150.102,-0.12427,-0.000428708,-0.181004,-0.000265023,-0.00325227,5.90131,-0.00222066,9.44665,0.000900655,5.90154,-179.573,-0.568324,-0.0227261,0.0,0.460673,-0.873,0.0,-1.0,0.117937,1.03357,0.252002,1880.29,23.81,0.0,0.0,0.0,0.0,22.3539,-0.0223291,22.3539,0.0,2.32573,0.0,0.0,1256.09,-0.0966621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.35944e-09,0.377391,6212.99,691.44,0.0,-2.29202e-11,0.0,-2.20999e-16,54.0,-0.0334281,54.0,0.0,1.44153,2.87398e-07,-0.306436,6806.13,-417.84,0.0,8.36474e-09,0.0,-1.58984e-08,13472.2,0.0271425,48.5,0.0,-1.30323,999.0,1.0,999.0,19.900571971036506,gaze,0.5112442038422307,0.5994683254133679,-38.83093248471631,-162.0377668079704,1687.34482887185,31.43017237702554,-5.677320645297952,-23.47743000340576,-0.03937249784614,-0.0857430855222362,0.9955390146541132,4.99558162689209,-32.40304968963144,-6.901367251644102,-23.15221663144829,-0.0052362905931319,-0.0955300666669358,0.995412772483574,4.752495288848877,-0.4864386563029494,-6.289343948471027,-23.314823317427027,-0.0223043942196359,-0.090636576094586,0.9954758935688436,4.874038457870483,4.976979446960331,True,0.0,imu,-0.0442633072,-9.2462459824,3.470482545600001,-1.28592105,4.40338998,-2.03090764,-84.8766724,187.0569988,111.4456472
9.41076,-0.021912,1900.91,7.82393,-1.17351e-06,-0.513542,-179.574,1646.72,0.0002927,-0.513444,-148.873,-0.123894,-0.000422462,-1.68443,0.000160847,-0.00325884,5.92796,-0.00224766,9.41046,-0.0183434,5.9282,-179.574,-0.889924,-0.022641,0.0,0.444218,-0.864,0.0,-1.0,0.118075,1.34945,0.244129,1880.29,23.9121,0.0,0.0,0.0,0.0,22.4367,-0.0215697,22.4367,0.0,2.24461,0.0,0.0,1256.09,-0.0966621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9001e-09,0.377393,6212.75,691.401,0.0,-2.54048e-11,0.0,-2.4472e-16,54.0,-0.0333493,54.0,0.0,1.44153,2.80857e-07,-0.306436,6806.01,-418.025,0.0,9.32611e-09,0.0,-1.59049e-08,13472.2,0.0270785,48.5,0.0,-1.30323,999.0,1.0,999.0,19.880573989321945,gaze,0.5112442038422307,0.5994683254133679,-38.83093248471631,-162.0377668079704,1687.34482887185,31.43017237702554,-5.677320645297952,-23.47743000340576,-0.03937249784614,-0.0857430855222362,0.9955390146541132,4.99558162689209,-32.40304968963144,-6.901367251644102,-23.15221663144829,-0.0052362905931319,-0.0955300666669358,0.995412772483574,4.752495288848877,-0.4864386563029494,-6.289343948471027,-23.314823317427027,-0.0223043942196359,-0.090636576094586,0.9954758935688436,4.874038457870483,4.976979446960331,True,0.0,imu,-0.0442633072,-9.2462459824,3.470482545600001,-1.28592105,4.40338998,-2.03090764,-84.8766724,187.0569988,111.4456472
9.33251,0.0193976,1900.88,7.82375,-1.11626e-06,-0.514921,-179.574,1654.18,0.000216878,-0.514823,-147.605,-0.122551,-0.000401854,1.74528,0.00108738,-0.00326607,5.95482,-0.00220585,9.33217,0.022855,5.95506,-179.574,1.30409,-0.0214982,0.0,0.447509,-0.864,0.0,-1.0,0.118214,1.43189,0.236965,1880.29,24.011,0.0,0.0,0.0,0.0,22.5262,-0.0210689,22.5262,0.0,2.17054,0.0,0.0,1256.09,-0.0966621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.65438e-08,0.377397,6212.52,691.363,0.0,-2.14763e-11,0.0,-2.07245e-16,54.0,-0.0335686,54.0,0.0,1.44155,2.64712e-07,-0.306438,6805.89,-418.203,0.0,5.64476e-09,0.0,-1.59108e-08,13472.2,0.0272584,48.5,0.0,-1.30324,999.0,1.0,999.0,19.85057622746769,gaze,0.5112442038422307,0.5994683254133679,-38.83093248471631,-162.0377668079704,1687.34482887185,31.43017237702554,-5.677320645297952,-23.47743000340576,-0.03937249784614,-0.0857430855222362,0.9955390146541132,4.99558162689209,-32.40304968963144,-6.901367251644102,-23.15221663144829,-0.0052362905931319,-0.0955300666669358,0.995412772483574,4.752495288848877,-0.4864386563029494,-6.289343948471027,-23.314823317427027,-0.0223043942196359,-0.090636576094586,0.9954758935688436,4.874038457870483,4.976979446960331,True,0.0,imu,-0.0442633072,-9.2462459824,3.470482545600001,-1.28592105,4.40338998,-2.03090764,-84.8766724,187.0569988,111.4456472
9.28072,0.0175257,1900.85,7.82356,-1.09121e-06,-0.516281,-179.575,1661.72,0.000318784,-0.516182,-146.625,-0.121074,-0.000392835,1.42418,0.000559888,-0.00327286,5.98196,-0.00216192,9.28038,0.0208801,5.98221,-179.575,0.0103938,-0.0219173,0.0,0.440927,-0.846,6.0,-1.0,0.118353,1.51432,0.229801,1880.29,24.1099,0.0,0.0,0.0,0.0,22.6157,-0.0205681,22.6157,0.0,2.09647,0.0,0.0,1256.09,-0.0966621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.51875e-08,0.377402,6212.28,691.325,0.0,-1.75478e-11,0.0,-1.6977e-16,54.0,-0.0337879,54.0,0.0,1.44157,2.48566e-07,-0.30644,6805.78,-418.381,0.0,1.96342e-09,0.0,-1.59168e-08,13472.2,0.0274382,48.5,0.0,-1.30325,999.0,1.0,999.0,19.820578550425758,gaze,0.5112442038422307,0.5994683254133679,-38.83093248471631,-162.0377668079704,1687.34482887185,31.43017237702554,-5.677320645297952,-23.47743000340576,-0.03937249784614,-0.0857430855222362,0.9955390146541132,4.99558162689209,-32.40304968963144,-6.901367251644102,-23.15221663144829,-0.0052362905931319,-0.0955300666669358,0.995412772483574,4.752495288848877,-0.4864386563029494,-6.289343948471027,-23.314823317427027,-0.0223043942196359,-0.090636576094586,0.9954758935688436,4.874038457870483,4.976979446960331,True,0.0,imu,-0.0442633072,-9.2462459824,3.470482545600001,-1.28592105,4.40338998,-2.03090764,-84.8766724,187.0569988,111.4456472
9.14757,0.00369379,1900.83,7.82337,-1.07293e-06,-0.517617,-179.575,1669.31,0.000184898,-0.517518,-144.41,-0.119006,-0.000386254,0.157529,0.00069922,-0.00327985,6.00925,-0.00220216,9.14724,0.0070463,6.0095,-179.575,0.959818,-0.0214142,0.0,0.447509,-0.837,0.0,-1.0,0.118493,1.58657,0.222522,1880.29,24.2096,0.0,0.0,0.0,0.0,22.7062,-0.0200354,22.7062,0.0,2.02156,0.0,0.0,1256.09,-0.0966621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.83753e-08,0.377405,6212.05,691.287,0.0,-1.36158e-11,0.0,-1.32201e-16,54.0,-0.0339752,54.0,0.0,1.44158,2.36498e-07,-0.306441,6805.67,-418.56,0.0,-1.43776e-09,0.0,-1.59228e-08,13472.2,0.0275916,48.5,0.0,-1.30326,999.0,1.0,999.0,19.80058058888421,gaze,0.5112442038422307,0.5994683254133679,-38.83093248471631,-162.0377668079704,1687.34482887185,31.43017237702554,-5.677320645297952,-23.47743000340576,-0.03937249784614,-0.0857430855222362,0.9955390146541132,4.99558162689209,-32.40304968963144,-6.901367251644102,-23.15221663144829,-0.0052362905931319,-0.0955300666669358,0.995412772483574,4.752495288848877,-0.4864386563029494,-6.289343948471027,-23.314823317427027,-0.0223043942196359,-0.090636576094586,0.9954758935688436,4.874038457870483,4.976979446960331,True,0.0,imu,-0.0442633072,-9.2462459824,3.470482545600001,-1.28592105,4.40338998,-2.03090764,-84.8766724,187.0569988,111.4456472
9.0574,-0.0226675,1900.8,7.82318,-1.02145e-06,-0.518939,-179.575,1676.98,-0.000182559,-0.51884,-143.103,-0.118483,-0.000367722,-1.71362,0.000586333,-0.00328611,6.03686,-0.00220945,9.05703,-0.0193523,6.03711,-179.575,0.201252,-0.0214403,0.0,0.4508,-0.828,0.0,-1.0,0.118633,1.60374,0.214619,1880.29,24.3141,0.0,0.0,0.0,0.0,22.8026,-0.01933,22.8026,0.0,1.94211,0.0,0.0,1256.09,-0.0966621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.20501e-08,0.377404,6211.81,691.248,0.0,-9.66469e-12,0.0,-9.41242e-17,54.0,-0.0339898,54.0,0.0,1.44158,2.4648e-07,-0.306439,6805.55,-418.745,0.0,-3.32342e-09,0.0,-1.59292e-08,13472.2,0.0276019,48.5,0.0,-1.30325,999.0,1.0,999.0,19.770582927986705,gaze,0.5112442038422307,0.5994683254133679,-38.83093248471631,-162.0377668079704,1687.34482887185,31.43017237702554,-5.677320645297952,-23.47743000340576,-0.03937249784614,-0.0857430855222362,0.9955390146541132,4.99558162689209,-32.40304968963144,-6.901367251644102,-23.15221663144829,-0.0052362905931319,-0.0955300666669358,0.995412772483574,4.752495288848877,-0.4864386563029494,-6.289343948471027,-23.314823317427027,-0.0223043942196359,-0.090636576094586,0.9954758935688436,4.874038457870483,4.976979446960331,True,0.0,imu,-0.0442633072,-9.2462459824,3.470482545600001,-1.28592105,4.40338998,-2.03090764,-84.8766724,187.0569988,111.4456472
8.97341,-0.00758556,1900.77,7.82299,-9.65063e-07,-0.520266,-179.576,1684.7,-0.000426805,-0.520167,-141.926,-0.119299,-0.000347423,-1.36939,-0.000242471,-0.0032912,6.06468,-0.00212085,8.97297,-0.00444724,6.06494,-179.576,-1.07856,-0.0213244,0.0,0.4508,-0.819,0.0,-1.0,0.118774,1.6209,0.206715,1880.29,24.4185,0.0,0.0,0.0,0.0,22.8989,-0.0186245,22.8989,0.0,1.86266,0.0,0.0,1256.09,-0.0966621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5725e-08,0.377403,6211.56,691.208,0.0,-5.71361e-12,0.0,-5.60477e-17,54.0,-0.0340043,54.0,0.0,1.44157,2.56462e-07,-0.306437,6805.43,-418.93,0.0,-5.20908e-09,0.0,-1.59356e-08,13472.2,0.0276122,48.5,0.0,-1.30324,999.0,1.0,999.0,19.74058527602716,gaze,0.5112442038422307,0.5994683254133679,-38.83093248471631,-162.0377668079704,1687.34482887185,31.43017237702554,-5.677320645297952,-23.47743000340576,-0.03937249784614,-0.0857430855222362,0.9955390146541132,4.99558162689209,-32.40304968963144,-6.901367251644102,-23.15221663144829,-0.0052362905931319,-0.0955300666669358,0.995412772483574,4.752495288848877,-0.4864386563029494,-6.289343948471027,-23.314823317427027,-0.0223043942196359,-0.090636576094586,0.9954758935688436,4.874038457870483,4.976979446960331,True,0.0,imu,-0.0442633072,-9.2462459824,3.470482545600001,-1.28592105,4.40338998,-2.03090764,-84.8766724,187.0569988,111.4456472
