CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_3,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
0.00263781,0.0167924,7298.98,-24.0198,-0.00178165,-0.375587,-0.232668,17428.8,-0.000213419,-0.375512,-0.01472,0.0114403,-0.00178165,0.13005,0.0915752,-0.00251561,62.7422,0.00416391,0.00263867,0.0167922,62.7435,-0.232668,0.770784,0.0561003,0.0,0.243463,0.486,0.0,-1.0,0.171728,-7.1662,0.0,383.543,-107.964,0.0,4.1794e-28,0.0,-4.13785e-27,52.5126,-2.72982e-13,52.5126,0.0,0.0,-9.34917e-09,0.0,2777.98,-90.4254,0.0,0.0,0.0,0.0,64.8,4.59945e-12,64.8,0.0,0.0,0.294535,0.0,2777.98,-66.342,0.0,0.0,0.0,0.0,62.0328,-8.17267e-12,62.0328,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37119,999.0,0.0,89.027047845248,gaze,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.2340082441587956,-5.474543884649381,-32.073053479216895,0.0356568906296385,0.2139384211455421,0.9760752509627004,3.990843892097473,10.73397261534061,True,0.0,imu,-0.8559566568000001,-9.4227010584,1.4038646216,8.63593852,-0.7033395499999999,-1.90380017,-90.589642,166.4512452,123.8603696
0.0029642,0.0191889,7299.27,-24.0209,-0.000253981,-0.375402,-0.231638,17428.8,-0.000205765,-0.375326,-0.026889,0.0110485,-0.000253979,0.0604204,0.0932876,-0.00251584,62.7424,0.00410663,0.00296528,0.0191887,62.7437,-0.231638,0.722194,0.0680051,0.0,0.243463,0.522,0.0,-1.0,0.1703,-7.1662,0.0,383.543,-107.964,0.0,4.1794e-28,0.0,-4.13785e-27,52.5126,-2.72982e-13,52.5126,0.0,0.0,-9.27415e-09,3.11552e-05,2777.98,-90.7115,0.0,0.0,0.0,0.0,64.8,-3.08552e-06,64.8,0.0,9.91701e-05,0.294029,0.0,2777.98,-66.6162,0.0,0.0,0.0,0.0,62.0495,-5.62733e-12,62.0495,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32119,999.0,0.0,88.73705699880925,gaze,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.2340082441587956,-5.474543884649381,-32.073053479216895,0.0356568906296385,0.2139384211455421,0.9760752509627004,3.990843892097473,10.73397261534061,True,0.0,imu,-0.8559566568000001,-9.4227010584,1.4038646216,8.63593852,-0.7033395499999999,-1.90380017,-90.589642,166.4512452,123.8603696
0.00335589,0.0211867,7299.54,-24.022,0.00119809,-0.375234,-0.230495,17428.9,-0.000195101,-0.375159,-0.0266402,0.0105396,0.00119809,-0.0105333,0.0938557,-0.00251611,62.7425,0.00398741,0.00335725,0.0211865,62.7439,-0.230495,0.664515,0.0786373,0.0,0.246754,0.549,0.0,-1.0,0.168826,-7.1662,0.0,383.543,-107.964,0.0,4.1794e-28,0.0,-4.13785e-27,52.5126,-2.72982e-13,52.5126,0.0,0.0,-9.1989e-09,7.0408e-05,2777.98,-91.0001,0.0,0.0,0.0,0.0,64.8,-6.97302e-06,64.8,0.0,0.000224116,0.293476,0.0,2777.98,-66.8927,0.0,0.0,0.0,0.0,62.0664,-2.14449e-12,62.0664,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32119,999.0,0.0,88.46706462859501,gaze,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.2340082441587956,-5.474543884649381,-32.073053479216895,0.0356568906296385,0.2139384211455421,0.9760752509627004,3.990843892097473,10.73397261534061,True,0.0,imu,-0.8559566568000001,-9.4227010584,1.4038646216,8.63593852,-0.7033395499999999,-1.90380017,-90.589642,166.4512452,123.8603696
0.00390569,0.0234827,7299.82,-24.0231,0.00269712,-0.37507,-0.229149,17428.9,-0.000185524,-0.374995,-0.044448,0.00996482,0.00269712,-0.0545137,0.093326,-0.00251654,62.7428,0.00379468,0.00390734,0.0234825,62.7441,-0.229149,0.617967,0.0888332,0.0,0.243463,0.576,0.0,-1.0,0.167307,-7.1662,0.0,383.543,-107.964,0.0,4.1794e-28,0.0,-4.13785e-27,52.5126,-2.72982e-13,52.5126,0.0,0.0,-9.12365e-09,0.000109661,2777.98,-91.2887,0.0,0.0,0.0,0.0,64.8,-1.08605e-05,64.8,0.0,0.000349061,0.292922,0.0,2777.98,-67.1692,0.0,0.0,0.0,0.0,62.0833,1.33836e-12,62.0833,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32119,999.0,0.0,88.18707312078143,gaze,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.2340082441587956,-5.474543884649381,-32.073053479216895,0.0356568906296385,0.2139384211455421,0.9760752509627004,3.990843892097473,10.73397261534061,True,0.0,imu,-0.8559566568000001,-9.4227010584,1.4038646216,8.63593852,-0.7033395499999999,-1.90380017,-90.589642,166.4512452,123.8603696
0.00435598,0.0253714,7300.11,-24.0242,0.0042255,-0.374912,-0.227598,17429.0,-0.000170438,-0.374837,-0.0475487,0.0092,0.0042255,-0.112443,0.0919118,-0.00251693,62.743,0.00353971,0.00435798,0.0253711,62.7443,-0.227598,0.567187,0.0985074,0.0,0.243463,0.594,0.0,-1.0,0.165835,-7.1662,0.0,383.543,-107.964,0.0,4.1794e-28,0.0,-4.13785e-27,52.5126,-2.72982e-13,52.5126,0.0,0.0,-9.04769e-09,9.50848e-05,2777.98,-91.5846,0.0,0.0,0.0,0.0,64.8,-9.41695e-06,64.8,0.0,0.000302664,0.292224,0.0,2777.98,-67.4529,0.0,0.0,0.0,0.0,62.1006,3.50564e-12,62.1006,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27122,999.0,0.0,87.89708248650838,gaze,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.2340082441587956,-5.474543884649381,-32.073053479216895,0.0356568906296385,0.2139384211455421,0.9760752509627004,3.990843892097473,10.73397261534061,True,0.0,imu,-0.8559566568000001,-9.4227010584,1.4038646216,8.63593852,-0.7033395499999999,-1.90380017,-90.589642,166.4512452,123.8603696
0.00492281,0.0267974,7300.38,-24.0253,0.00563271,-0.374776,-0.226003,17429.1,-0.00015316,-0.3747,-0.0406298,0.00851565,0.00563271,-0.173341,0.0896992,-0.00251732,62.7433,0.00324292,0.00492507,0.0267972,62.7446,-0.226003,0.492436,0.106673,0.0,0.246754,0.603,0.0,-1.0,0.164411,-7.1662,0.0,383.543,-107.964,0.0,4.1794e-28,0.0,-4.13785e-27,52.5126,-2.72982e-13,52.5126,0.0,0.0,-8.97139e-09,5.4283e-05,2777.98,-91.8841,0.0,0.0,0.0,0.0,64.8,-5.37605e-06,64.8,0.0,0.000172788,0.291455,0.0,2777.98,-67.7401,0.0,0.0,0.0,0.0,62.118,5.03196e-12,62.118,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27122,999.0,0.0,87.62709030938994,gaze,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.2340082441587956,-5.474543884649381,-32.073053479216895,0.0356568906296385,0.2139384211455421,0.9760752509627004,3.990843892097473,10.73397261534061,True,0.0,imu,-0.8559566568000001,-9.4227010584,1.4038646216,8.63593852,-0.7033395499999999,-1.90380017,-90.589642,166.4512452,123.8603696
0.00550955,0.0290442,7300.66,-24.0264,0.00708892,-0.374642,-0.224173,17429.1,-0.00014335,-0.374566,-0.0770846,0.00761681,0.00708893,-0.173452,0.0868907,-0.00251798,62.7436,0.00289514,0.00551242,0.029044,62.7449,-0.224173,0.482696,0.114473,0.0,0.23359,0.621,0.0,-1.0,0.162898,-7.1662,0.0,383.543,-107.964,0.0,4.1794e-28,0.0,-4.13785e-27,52.5126,-2.72982e-13,52.5126,0.0,0.0,-8.89509e-09,1.34811e-05,2777.98,-92.1836,0.0,0.0,0.0,0.0,64.8,-1.33514e-06,64.8,0.0,4.29117e-05,0.290687,0.0,2777.98,-68.0273,0.0,0.0,0.0,0.0,62.1354,6.55828e-12,62.1354,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27122,999.0,0.0,87.3470990071223,gaze,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.2340082441587956,-5.474543884649381,-32.073053479216895,0.0356568906296385,0.2139384211455421,0.9760752509627004,3.990843892097473,10.73397261534061,True,0.0,imu,-0.8559566568000001,-9.4227010584,1.4038646216,8.63593852,-0.7033395499999999,-1.90380017,-90.589642,166.4512452,123.8603696
0.00602007,0.0306998,7300.93,-24.0274,0.00841108,-0.374532,-0.222343,17429.2,-0.000130572,-0.374456,-0.0352332,0.0067681,0.00841108,-0.188775,0.0838717,-0.00251865,62.7439,0.00254137,0.00602322,0.0306996,62.7452,-0.222343,0.405008,0.121041,0.0,0.246754,0.63,0.0,-1.0,0.161481,-7.1662,0.0,383.543,-107.964,0.0,4.1794e-28,0.0,-4.13785e-27,52.5126,-2.72982e-13,52.5126,0.0,0.0,-8.82212e-09,0.0,2777.98,-92.4752,0.0,0.0,0.0,0.0,64.8,-1.19735e-11,64.8,0.0,0.0,0.289837,2.45098e-05,2777.98,-68.3071,0.0,0.0,0.0,0.0,62.1522,-2.55545e-06,62.1522,0.0,8.12877e-05,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27122,999.0,0.0,87.07710823609125,gaze,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.2340082441587956,-5.474543884649381,-32.073053479216895,0.0356568906296385,0.2139384211455421,0.9760752509627004,3.990843892097473,10.73397261534061,True,0.0,imu,-0.8559566568000001,-9.4227010584,1.4038646216,8.63593852,-0.7033395499999999,-1.90380017,-90.589642,166.4512452,123.8603696
0.00681693,0.0323652,7301.21,-24.0285,0.00972681,-0.374428,-0.220354,17429.3,-0.000118654,-0.374353,-0.0442612,0.00613649,0.00972681,-0.195377,0.0808249,-0.00251935,62.7443,0.00217516,0.00682035,0.032365,62.7456,-0.220354,0.360005,0.127152,0.0,0.243463,0.639,0.0,-1.0,0.159977,-7.1662,0.0,383.543,-107.964,0.0,4.1794e-28,0.0,-4.13785e-27,52.5126,-2.72982e-13,52.5126,0.0,0.0,-8.7508e-09,0.0,2777.98,-92.7631,0.0,0.0,0.0,0.0,64.8,-1.34941e-11,64.8,0.0,0.0,0.288947,6.11138e-05,2777.98,-68.5834,0.0,0.0,0.0,0.0,62.1688,-6.37186e-06,62.1688,0.0,0.000202686,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22166,999.0,0.0,86.79711707337977,gaze,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.2340082441587956,-5.474543884649381,-32.073053479216895,0.0356568906296385,0.2139384211455421,0.9760752509627004,3.990843892097473,10.73397261534061,True,0.0,imu,-0.8559566568000001,-9.4227010584,1.4038646216,8.63593852,-0.7033395499999999,-1.90380017,-90.589642,166.4512452,123.8603696
0.00759553,0.0340263,7301.49,-24.0295,0.0109954,-0.374336,-0.218272,17429.5,-0.000108685,-0.374261,-0.0420118,0.00544293,0.0109954,-0.197333,0.0779024,-0.00252014,62.7447,0.00181301,0.00759917,0.0340262,62.746,-0.218272,0.321128,0.13269,0.0,0.243463,0.648,0.0,-1.0,0.158569,-7.1662,0.0,383.543,-107.964,0.0,4.1794e-28,0.0,-4.13785e-27,52.5126,-2.72982e-13,52.5126,0.0,0.0,-8.67948e-09,0.0,2777.98,-93.0509,0.0,0.0,0.0,0.0,64.8,-1.50146e-11,64.8,0.0,0.0,0.288056,9.77177e-05,2777.98,-68.8596,0.0,0.0,0.0,0.0,62.1853,-1.01883e-05,62.1853,0.0,0.000324084,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22166,999.0,0.0,86.51712726535735,gaze,0.4831125100655402,0.3308034032979862,12.11111143156061,68.59516229665324,305.8634735949192,30.26752939654207,-4.834304260612484,-32.76542366495771,0.0406821022511312,0.2280808891197842,0.9727918968488364,3.986508369445801,-30.73554588485966,-6.114783508686278,-31.38068329347609,0.0306316790081459,0.1997959531713,0.9793586050765642,3.995179414749146,-0.2340082441587956,-5.474543884649381,-32.073053479216895,0.0356568906296385,0.2139384211455421,0.9760752509627004,3.990843892097473,10.73397261534061,True,0.0,imu,-0.8559566568000001,-9.4227010584,1.4038646216,8.63593852,-0.7033395499999999,-1.90380017,-90.589642,166.4512452,123.8603696
