ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_2
345.181,-0.0653936,-0.00297099,2968.35,11.8388,-0.00282445,-0.355433,179.686,17463.0,-1.43814e-06,-0.35536,0.134552,-0.0164585,-0.00282445,0.471414,0.00116246,-0.00243555,62.8656,0.000301033,-0.0653965,-0.00297066,62.8668,-180.314,0.276973,-0.0163611,0.0,0.157896,-0.063,0,-1.0,0.213967,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00114671,2853.39,4.72952,0,-1.77912e-08,0,1.55837e-11,6.02326,-0.000103162,6.02326,0,0.0392183,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7429.06,17.7699,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,86.48113363294917
345.197,-0.0656588,-0.00595084,2968.07,11.8403,-0.00280403,-0.355702,179.686,17462.2,1.31106e-05,-0.355629,0.111073,-0.0171362,-0.00280403,-0.192401,0.00110476,-0.00243669,62.8627,0.000300022,-0.0656856,-0.00595033,62.864,-180.314,0.481778,-0.0160013,0.0,0.157896,-0.063,0,-1.0,0.214889,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00122594,2853.42,4.7296,0,-1.80256e-08,0,1.6526e-11,6.08091,-0.000110341,6.08091,0,0.0415443,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7429.03,17.7699,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,86.20113101398411
345.213,-0.0494661,-0.00106603,2967.79,11.8419,-0.00279839,-0.355984,179.686,17461.4,-5.89015e-07,-0.355911,-0.0157661,-0.018176,-0.00279839,0.414482,-0.000137121,-0.00243772,62.8599,0.000302939,-0.0494658,-0.0010658,62.8611,-180.314,-0.249988,-0.0162091,0.0,0.161187,-0.063,0,-1.0,0.215812,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00130755,2853.45,4.72968,0,-1.82599e-08,0,1.74848e-11,6.13831,-0.000117722,6.13831,0,0.0439231,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7429.0,17.7698,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,85.92112755085341
345.229,-0.0485098,-0.00345263,2967.51,11.8434,-0.00278203,-0.356286,179.686,17460.7,-6.60371e-06,-0.356213,-0.0171347,-0.0194631,-0.00278203,-0.100396,0.00152782,-0.0024387,62.8572,0.000292415,-0.0485042,-0.00345246,62.8584,-180.314,-0.145281,-0.0158565,0.0,0.161187,-0.063,0,-1.0,0.216737,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00139833,2853.48,4.72977,0,-1.84935e-08,0,1.85069e-11,6.19474,-0.000125876,6.19474,0,0.0465055,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7428.98,17.7698,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,85.64112494917418
345.245,-0.0360254,-0.00543524,2967.23,11.8449,-0.00277267,-0.356609,179.685,17459.9,-8.28542e-06,-0.356536,-0.15581,-0.0205453,-0.00277267,0.0491172,0.000150841,-0.00243996,62.8546,0.000291277,-0.0360085,-0.00543522,62.8558,-180.315,0.165038,-0.0157688,0.0,0.161187,-0.063,0,-1.0,0.217663,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00148911,2853.51,4.72985,0,-1.87271e-08,0,1.9529e-11,6.25116,-0.00013403,6.25116,0,0.0490878,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7428.95,17.7698,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,85.36112235678506
345.261,-0.0588787,-0.00743556,2966.95,11.8465,-0.00278006,-0.356945,179.685,17459.2,-3.96053e-05,-0.356872,0.297676,-0.0209067,-0.00278006,-0.41125,-0.000719056,-0.00244155,62.852,0.000288421,-0.0588816,-0.00743528,62.8532,-180.315,-0.194805,-0.0156569,0.0,0.164478,-0.063,0,-1.0,0.21859,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00158074,2853.53,4.72994,0,-1.89602e-08,0,2.05555e-11,6.30741,-0.000142262,6.30741,0,0.0516872,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7428.92,17.7697,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,85.08111891747778
345.277,-0.0537806,-0.00528801,2966.67,11.848,-0.00278347,-0.357283,179.685,17458.5,-2.10627e-05,-0.35721,0.0806508,-0.021589,-0.00278347,-0.0569122,-1.21578e-05,-0.00244288,62.8495,0.000284674,-0.0537871,-0.00528773,62.8507,-180.315,-0.212244,-0.0156704,0.0,0.164478,-0.063,0,-1.0,0.219519,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00168206,2853.56,4.73003,0,-1.91886e-08,0,2.16318e-11,6.36165,-0.000151384,6.36165,0,0.0544817,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7428.9,17.7697,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,84.80111634288808
345.293,-0.0353209,-0.00495961,2966.39,11.8495,-0.00276903,-0.35764,179.685,17457.9,1.74215e-06,-0.357567,-0.109504,-0.022823,-0.00276903,0.123962,0.00148973,-0.00244418,62.8471,0.000275084,-0.0353114,-0.00495953,62.8484,-180.315,0.0302409,-0.0155677,0.0,0.164478,-0.063,0,-1.0,0.220449,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00178338,2853.59,4.73012,0,-1.9417e-08,0,2.27081e-11,6.41589,-0.000160505,6.41589,0,0.0572763,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7428.87,17.7697,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,84.5211137778603
345.309,-0.038112,-0.00397713,2966.11,11.8511,-0.00273795,-0.358013,179.684,17457.2,-1.3352e-05,-0.357939,-0.208181,-0.0238574,-0.00273795,-0.447695,0.00108039,-0.00244539,62.8449,0.00026705,-0.0381282,-0.00397685,62.8461,-180.316,-0.0947109,-0.0153756,0.0,0.164478,-0.063,0,-1.0,0.221379,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.0018847,2853.62,4.73021,0,-1.96454e-08,0,2.37844e-11,6.47013,-0.000169627,6.47013,0,0.0600708,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7428.84,17.7696,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,84.2411103631122
345.325,-0.0511006,-0.00347003,2965.83,11.8526,-0.00274234,-0.358404,179.684,17456.6,-4.71715e-05,-0.35833,0.128016,-0.0247689,-0.00274234,-0.14838,-0.00121285,-0.00244676,62.8426,0.000265162,-0.0511115,-0.00346974,62.8438,-180.316,0.198033,-0.0152622,0.0,0.167769,-0.063,0,-1.0,0.222312,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.98,0.00200713,2853.65,4.73031,0,-1.98933e-08,0,2.50162e-11,6.52817,-0.000180636,6.52817,0,0.0633625,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7428.82,17.7696,0,0,0,0,6.00001,0,6.00001,0,0,999.0,2.0,0.0,83.96110781641708
