CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
0.495052,-0.0733598,309.728,-9.5832,-0.0316381,-0.551442,-0.185268,14916.0,-0.000131835,-0.55134,-0.0586711,0.059994,-0.0316381,-0.0676718,-0.0415833,-0.00338189,53.6952,-0.0057775,0.495091,-0.073307,53.6977,-0.185268,-0.458838,-0.27645,0.0,0.384979,-1.404,0.0,-1.0,-0.517475,0.0,0.0,1325.77,-1.80924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,78.17438185518323,gaze,0.3800566441017457,0.5608519892450936,77.76319770452793,-16.31596661399506,305.9765709111138,31.23499010771665,-17.46462178516995,-26.18482669771984,0.2401523693908106,-0.0071796456929897,0.97070865462491,3.647321701049805,-29.39862327846959,-20.99208978555907,-26.39119223408339,0.2103807059343335,0.0242546330821599,0.977318613014518,4.124121189117432,0.918183414623531,-19.22835578536451,-26.288009465901617,0.225266537662572,0.0085374936945851,0.974013633819714,3.885721445083618,44.27892804658095,False,-1.0,imu,-1.5007653752,-9.4280844336,2.5307844968,-1.30087487,-1.85478369,-3.32441307,78.40683479999998,-42.26746040000003,142.1223408
0.490924,-0.0762077,309.967,-9.58401,-0.0323073,-0.550475,-0.189736,14923.8,-0.000200416,-0.550373,0.213682,0.0615891,-0.0323073,-0.419989,-0.0431621,-0.00337799,53.7233,-0.00597114,0.491021,-0.076157,53.7257,-0.189736,-0.220492,-0.28175,0.0,0.378397,-1.449,0.0,-1.0,-0.517468,0.0,0.0,1325.77,-1.80924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,77.94077774143715,gaze,0.3800566441017457,0.5608519892450936,77.76319770452793,-16.31596661399506,305.9765709111138,31.23499010771665,-17.46462178516995,-26.18482669771984,0.2401523693908106,-0.0071796456929897,0.97070865462491,3.647321701049805,-29.39862327846959,-20.99208978555907,-26.39119223408339,0.2103807059343335,0.0242546330821599,0.977318613014518,4.124121189117432,0.918183414623531,-19.22835578536451,-26.288009465901617,0.225266537662572,0.0085374936945851,0.974013633819714,3.885721445083618,44.27892804658095,False,-1.0,imu,-1.5007653752,-9.4280844336,2.5307844968,-1.30087487,-1.85478369,-3.32441307,78.40683479999998,-42.26746040000003,142.1223408
0.511103,-0.0782414,310.206,-9.58484,-0.0330157,-0.549484,-0.194301,14931.5,-0.000131212,-0.549382,-0.23924,0.0631232,-0.0330157,-0.230355,-0.0459416,-0.00337383,53.751,-0.00620236,0.511192,-0.0781859,53.7535,-0.194301,-1.57122,-0.288776,0.0,0.371814,-1.503,-6.0,-1.0,-0.517444,0.0,0.0,1325.77,-1.80924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,77.7072021415364,gaze,0.3800566441017457,0.5608519892450936,77.76319770452793,-16.31596661399506,305.9765709111138,31.23499010771665,-17.46462178516995,-26.18482669771984,0.2401523693908106,-0.0071796456929897,0.97070865462491,3.647321701049805,-29.39862327846959,-20.99208978555907,-26.39119223408339,0.2103807059343335,0.0242546330821599,0.977318613014518,4.124121189117432,0.918183414623531,-19.22835578536451,-26.288009465901617,0.225266537662572,0.0085374936945851,0.974013633819714,3.885721445083618,44.27892804658095,False,-1.0,imu,-1.5007653752,-9.4280844336,2.5307844968,-1.30087487,-1.85478369,-3.32441307,78.40683479999998,-42.26746040000003,142.1223408
0.460212,-0.0787166,310.445,-9.58569,-0.0338117,-0.548442,-0.198973,14939.1,-0.000164154,-0.54834,0.262195,0.0668565,-0.0338117,-0.849053,-0.0534382,-0.00336999,53.7782,-0.00643546,0.460234,-0.078661,53.7807,-0.198973,-0.557957,-0.29491,0.0,0.361941,-1.548,-6.0,-1.0,-0.517402,0.0,0.0,1325.77,-1.80924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,77.47365531402338,gaze,0.3800566441017457,0.5608519892450936,77.76319770452793,-16.31596661399506,305.9765709111138,31.23499010771665,-17.46462178516995,-26.18482669771984,0.2401523693908106,-0.0071796456929897,0.97070865462491,3.647321701049805,-29.39862327846959,-20.99208978555907,-26.39119223408339,0.2103807059343335,0.0242546330821599,0.977318613014518,4.124121189117432,0.918183414623531,-19.22835578536451,-26.288009465901617,0.225266537662572,0.0085374936945851,0.974013633819714,3.885721445083618,44.27892804658095,False,-1.0,imu,-1.5007653752,-9.4280844336,2.5307844968,-1.30087487,-1.85478369,-3.32441307,78.40683479999998,-42.26746040000003,142.1223408
0.456111,-0.0893872,310.684,-9.58656,-0.0347299,-0.547334,-0.203763,14946.4,-0.00014903,-0.547233,0.128491,0.0711496,-0.0347299,-1.04361,-0.0601664,-0.00336514,53.8045,-0.00664612,0.456126,-0.0893297,53.807,-0.203763,-1.31687,-0.30316,0.0,0.355359,-1.584,0.0,-1.0,-0.517342,0.0,0.0,1325.77,-1.80924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,77.24013752055079,gaze,0.3800566441017457,0.5608519892450936,77.76319770452793,-16.31596661399506,305.9765709111138,31.23499010771665,-17.46462178516995,-26.18482669771984,0.2401523693908106,-0.0071796456929897,0.97070865462491,3.647321701049805,-29.39862327846959,-20.99208978555907,-26.39119223408339,0.2103807059343335,0.0242546330821599,0.977318613014518,4.124121189117432,0.918183414623531,-19.22835578536451,-26.288009465901617,0.225266537662572,0.0085374936945851,0.974013633819714,3.885721445083618,44.27892804658095,False,-1.0,imu,-1.5007653752,-9.4280844336,2.5307844968,-1.30087487,-1.85478369,-3.32441307,78.40683479999998,-42.26746040000003,142.1223408
0.412184,-0.0800023,310.923,-9.58745,-0.0357161,-0.546151,-0.208673,14953.6,-0.000189061,-0.54605,0.619894,0.0760911,-0.0357161,-0.0616443,-0.064447,-0.00336039,53.8304,-0.00681946,0.412164,-0.0799468,53.8328,-0.208673,-0.0934845,-0.310343,0.0,0.352068,-1.62,0.0,-1.0,-0.517262,0.0,0.0,1325.77,-1.80924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,77.00664902592828,gaze,0.3800566441017457,0.5608519892450936,77.76319770452793,-16.31596661399506,305.9765709111138,31.23499010771665,-17.46462178516995,-26.18482669771984,0.2401523693908106,-0.0071796456929897,0.97070865462491,3.647321701049805,-29.39862327846959,-20.99208978555907,-26.39119223408339,0.2103807059343335,0.0242546330821599,0.977318613014518,4.124121189117432,0.918183414623531,-19.22835578536451,-26.288009465901617,0.225266537662572,0.0085374936945851,0.974013633819714,3.885721445083618,44.27892804658095,False,-1.0,imu,-1.5007653752,-9.4280844336,2.5307844968,-1.30087487,-1.85478369,-3.32441307,78.40683479999998,-42.26746040000003,142.1223408
0.407611,-0.0805777,311.162,-9.58837,-0.0367688,-0.54489,-0.213708,14960.6,-0.000149413,-0.544789,0.583273,0.0810893,-0.0367688,0.298059,-0.0653424,-0.00335526,53.8558,-0.00696441,0.4076,-0.0805223,53.8582,-0.213708,-0.140603,-0.318018,0.0,0.338904,-1.647,0.0,-1.0,-0.517165,0.0,0.0,1325.77,-1.80924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,76.77318791659563,gaze,0.3800566441017457,0.5608519892450936,77.76319770452793,-16.31596661399506,305.9765709111138,31.23499010771665,-17.46462178516995,-26.18482669771984,0.2401523693908106,-0.0071796456929897,0.97070865462491,3.647321701049805,-29.39862327846959,-20.99208978555907,-26.39119223408339,0.2103807059343335,0.0242546330821599,0.977318613014518,4.124121189117432,0.918183414623531,-19.22835578536451,-26.288009465901617,0.225266537662572,0.0085374936945851,0.974013633819714,3.885721445083618,44.27892804658095,False,-1.0,imu,-1.5007653752,-9.4280844336,2.5307844968,-1.30087487,-1.85478369,-3.32441307,78.40683479999998,-42.26746040000003,142.1223408
0.418498,-0.0874265,311.402,-9.58931,-0.0378229,-0.543536,-0.218864,14967.4,-0.000161535,-0.543435,0.599714,0.0883117,-0.0378229,-0.0101131,-0.0654245,-0.0033497,53.8801,-0.00706484,0.418591,-0.087376,53.8825,-0.218864,-0.329528,-0.32552,0.0,0.329031,-1.665,0.0,-1.0,-0.517048,0.0,0.0,1325.77,-1.80924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,76.53878086523265,gaze,0.3800566441017457,0.5608519892450936,77.76319770452793,-16.31596661399506,305.9765709111138,31.23499010771665,-17.46462178516995,-26.18482669771984,0.2401523693908106,-0.0071796456929897,0.97070865462491,3.647321701049805,-29.39862327846959,-20.99208978555907,-26.39119223408339,0.2103807059343335,0.0242546330821599,0.977318613014518,4.124121189117432,0.918183414623531,-19.22835578536451,-26.288009465901617,0.225266537662572,0.0085374936945851,0.974013633819714,3.885721445083618,44.27892804658095,False,-1.0,imu,-1.5007653752,-9.4280844336,2.5307844968,-1.30087487,-1.85478369,-3.32441307,78.40683479999998,-42.26746040000003,142.1223408
0.421024,-0.0864694,311.641,-9.59027,-0.0388339,-0.542039,-0.224129,14973.8,-0.00014169,-0.541939,0.219374,0.0982702,-0.0388339,0.0419006,-0.0614823,-0.00334337,53.9031,-0.00710535,0.421092,-0.0864165,53.9055,-0.224129,-0.50695,-0.331978,0.0,0.309284,-1.674,0.0,-1.0,-0.516913,0.0,0.0,1325.77,-1.80924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,76.30537982798394,gaze,0.3800566441017457,0.5608519892450936,77.76319770452793,-16.31596661399506,305.9765709111138,31.23499010771665,-17.46462178516995,-26.18482669771984,0.2401523693908106,-0.0071796456929897,0.97070865462491,3.647321701049805,-29.39862327846959,-20.99208978555907,-26.39119223408339,0.2103807059343335,0.0242546330821599,0.977318613014518,4.124121189117432,0.918183414623531,-19.22835578536451,-26.288009465901617,0.225266537662572,0.0085374936945851,0.974013633819714,3.885721445083618,44.27892804658095,False,-1.0,imu,-1.5007653752,-9.4280844336,2.5307844968,-1.30087487,-1.85478369,-3.32441307,78.40683479999998,-42.26746040000003,142.1223408
0.378219,-0.0868645,311.881,-9.59125,-0.0398051,-0.540365,-0.229485,14979.8,-9.52148e-05,-0.540264,0.594013,0.11017,-0.0398051,-0.158647,-0.0600109,-0.00333593,53.9247,-0.00703017,0.378263,-0.0868164,53.9271,-0.229485,-0.790689,-0.337002,0.0,0.302702,-1.665,0.0,-1.0,-0.516758,0.0,0.0,1325.77,-1.80924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,0.0,76.07103369918478,gaze,0.3800566441017457,0.5608519892450936,77.76319770452793,-16.31596661399506,305.9765709111138,31.23499010771665,-17.46462178516995,-26.18482669771984,0.2401523693908106,-0.0071796456929897,0.97070865462491,3.647321701049805,-29.39862327846959,-20.99208978555907,-26.39119223408339,0.2103807059343335,0.0242546330821599,0.977318613014518,4.124121189117432,0.918183414623531,-19.22835578536451,-26.288009465901617,0.225266537662572,0.0085374936945851,0.974013633819714,3.885721445083618,44.27892804658095,False,-1.0,imu,-1.5007653752,-9.4280844336,2.5307844968,-1.30087487,-1.85478369,-3.32441307,78.40683479999998,-42.26746040000003,142.1223408
