CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
10.6954,-0.0835242,7501.43,9.54966,-0.00305907,-0.535972,179.952,1441.55,-0.000266275,-0.535868,-169.899,-0.0658953,-0.00305907,-6.60972,-0.00495918,-0.00346237,5.18932,-0.0169356,10.6952,-0.0486168,5.18959,-180.048,-0.637152,-0.17123,0.0,0.506748,-7.659,0.0,-1.0,-0.173711,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.2,17.7676,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,4.0,0.0,24.82453737646738,gaze,0.6088247975318101,0.3148358981294692,-100.3693787626929,107.7521008975709,436.7551963269965,28.75073396029452,-4.16221973113754,-39.37376759418473,-0.2259722808847859,0.2506489087971759,0.9413350374816144,4.722255706787109,-30.68739330090145,-3.804862634810304,-38.71871614922094,-0.1716220670938551,0.1963681838280117,0.9653939105186652,4.699334144592285,-0.968329670303465,-3.983541182973922,-39.04624187170283,-0.1987971739893205,0.2235085463125938,0.9533644740001398,4.710794925689697,106.41235197998404,False,-1.0,imu,0.8972292000000002,-9.4813200328,2.812514465600001,12.0603633,-1.16690797,-5.50767079,-94.3860812,166.2681372,105.7448848
10.6765,-0.0764018,7501.41,9.54975,-0.00310092,-0.536372,179.949,1449.66,0.000125636,-0.536268,-169.826,-0.0686773,-0.00310092,-6.21965,-0.00376123,-0.00346307,5.21852,-0.0169995,10.6762,-0.0416199,5.21879,-180.051,-2.16317,-0.172403,0.0,0.516621,-7.632,0.0,-1.0,-0.173642,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.18,17.7676,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,4.0,0.0,24.80453721726137,gaze,0.6088247975318101,0.3148358981294692,-100.3693787626929,107.7521008975709,436.7551963269965,28.75073396029452,-4.16221973113754,-39.37376759418473,-0.2259722808847859,0.2506489087971759,0.9413350374816144,4.722255706787109,-30.68739330090145,-3.804862634810304,-38.71871614922094,-0.1716220670938551,0.1963681838280117,0.9653939105186652,4.699334144592285,-0.968329670303465,-3.983541182973922,-39.04624187170283,-0.1987971739893205,0.2235085463125938,0.9533644740001398,4.710794925689697,106.41235197998404,False,-1.0,imu,0.8972292000000002,-9.4813200328,2.812514465600001,12.0603633,-1.16690797,-5.50767079,-94.3860812,166.2681372,105.7448848
10.6152,-0.0743465,7501.38,9.54985,-0.00311619,-0.536818,179.946,1457.88,0.000132869,-0.536713,-168.739,-0.0716954,-0.00311619,-6.64163,-0.0022552,-0.00346408,5.24808,-0.0170434,10.6149,-0.0398703,5.24835,-180.054,-2.99554,-0.172837,0.0,0.516621,-7.596,6.0,-1.0,-0.173571,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.15,17.7675,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,4.0,0.0,24.774537209048265,gaze,0.6088247975318101,0.3148358981294692,-100.3693787626929,107.7521008975709,436.7551963269965,28.75073396029452,-4.16221973113754,-39.37376759418473,-0.2259722808847859,0.2506489087971759,0.9413350374816144,4.722255706787109,-30.68739330090145,-3.804862634810304,-38.71871614922094,-0.1716220670938551,0.1963681838280117,0.9653939105186652,4.699334144592285,-0.968329670303465,-3.983541182973922,-39.04624187170283,-0.1987971739893205,0.2235085463125938,0.9533644740001398,4.710794925689697,106.41235197998404,False,-1.0,imu,0.8972292000000002,-9.4813200328,2.812514465600001,12.0603633,-1.16690797,-5.50767079,-94.3860812,166.2681372,105.7448848
10.6041,-0.0570868,7501.36,9.54995,-0.00311496,-0.537331,179.943,1466.21,0.000114782,-0.537227,-168.384,-0.0764671,-0.00311496,-5.09932,-0.000346308,-0.00346463,5.27807,-0.0170776,10.6038,-0.0227738,5.27835,-180.057,-2.83532,-0.172944,0.0,0.526494,-7.551,6.0,-1.0,-0.173499,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.12,17.7675,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,4.0,0.0,24.754536984207466,gaze,0.6088247975318101,0.3148358981294692,-100.3693787626929,107.7521008975709,436.7551963269965,28.75073396029452,-4.16221973113754,-39.37376759418473,-0.2259722808847859,0.2506489087971759,0.9413350374816144,4.722255706787109,-30.68739330090145,-3.804862634810304,-38.71871614922094,-0.1716220670938551,0.1963681838280117,0.9653939105186652,4.699334144592285,-0.968329670303465,-3.983541182973922,-39.04624187170283,-0.1987971739893205,0.2235085463125938,0.9533644740001398,4.710794925689697,106.41235197998404,False,-1.0,imu,0.8972292000000002,-9.4813200328,2.812514465600001,12.0603633,-1.16690797,-5.50767079,-94.3860812,166.2681372,105.7448848
10.5695,-0.0718296,7501.34,9.55005,-0.00310059,-0.537931,179.941,1474.66,0.000133164,-0.537826,-167.594,-0.0821502,-0.00310059,-5.87718,-0.000540561,-0.00346551,5.30851,-0.0171209,10.5692,-0.0377387,5.30879,-180.059,-1.52708,-0.172232,0.0,0.533076,-7.506,0.0,-1.0,-0.173426,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.1,17.7675,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,4.0,0.0,24.734536759408265,gaze,0.6088247975318101,0.3148358981294692,-100.3693787626929,107.7521008975709,436.7551963269965,28.75073396029452,-4.16221973113754,-39.37376759418473,-0.2259722808847859,0.2506489087971759,0.9413350374816144,4.722255706787109,-30.68739330090145,-3.804862634810304,-38.71871614922094,-0.1716220670938551,0.1963681838280117,0.9653939105186652,4.699334144592285,-0.968329670303465,-3.983541182973922,-39.04624187170283,-0.1987971739893205,0.2235085463125938,0.9533644740001398,4.710794925689697,106.41235197998404,False,-1.0,imu,0.8972292000000002,-9.4813200328,2.812514465600001,12.0603633,-1.16690797,-5.50767079,-94.3860812,166.2681372,105.7448848
10.5432,-0.0756869,7501.31,9.55015,-0.00306229,-0.538651,179.938,1483.25,0.000396877,-0.538547,-167.894,-0.0922401,-0.00306229,-6.41845,0.0015483,-0.00346428,5.33942,-0.0171154,10.5427,-0.0418879,5.33969,-180.062,-1.60563,-0.172001,0.0,0.533076,-7.434,6.0,-1.0,-0.173351,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.07,17.7674,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,4.0,0.0,24.704536751830243,gaze,0.6088247975318101,0.3148358981294692,-100.3693787626929,107.7521008975709,436.7551963269965,28.75073396029452,-4.16221973113754,-39.37376759418473,-0.2259722808847859,0.2506489087971759,0.9413350374816144,4.722255706787109,-30.68739330090145,-3.804862634810304,-38.71871614922094,-0.1716220670938551,0.1963681838280117,0.9653939105186652,4.699334144592285,-0.968329670303465,-3.983541182973922,-39.04624187170283,-0.1987971739893205,0.2235085463125938,0.9533644740001398,4.710794925689697,106.41235197998404,False,-1.0,imu,0.8972292000000002,-9.4813200328,2.812514465600001,12.0603633,-1.16690797,-5.50767079,-94.3860812,166.2681372,105.7448848
10.5062,-0.0326451,7501.29,9.55025,-0.00301634,-0.53954,179.935,1491.96,-0.000111221,-0.539436,-166.493,-0.100631,-0.00301634,-2.12271,0.0026296,-0.00346417,5.37077,-0.0170165,10.5058,0.000644546,5.37104,-180.065,-0.639597,-0.170751,0.0,0.536367,-7.344,0.0,-1.0,-0.173274,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.04,17.7674,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,4.0,0.0,24.68453652719673,gaze,0.6088247975318101,0.3148358981294692,-100.3693787626929,107.7521008975709,436.7551963269965,28.75073396029452,-4.16221973113754,-39.37376759418473,-0.2259722808847859,0.2506489087971759,0.9413350374816144,4.722255706787109,-30.68739330090145,-3.804862634810304,-38.71871614922094,-0.1716220670938551,0.1963681838280117,0.9653939105186652,4.699334144592285,-0.968329670303465,-3.983541182973922,-39.04624187170283,-0.1987971739893205,0.2235085463125938,0.9533644740001398,4.710794925689697,106.41235197998404,False,-1.0,imu,0.8972292000000002,-9.4813200328,2.812514465600001,12.0603633,-1.16690797,-5.50767079,-94.3860812,166.2681372,105.7448848
10.473,-0.0563314,7501.26,9.55035,-0.00294447,-0.540543,179.932,1500.78,-0.000142454,-0.540439,-166.012,-0.107235,-0.00294447,-4.99305,0.00394896,-0.00346496,5.40255,-0.0169771,10.4726,-0.0234185,5.40282,-180.068,-0.942721,-0.170137,0.0,0.536367,-7.2,18.0,-1.0,-0.173196,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7427.02,17.7674,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,4.0,0.0,24.654536520131995,gaze,0.6088247975318101,0.3148358981294692,-100.3693787626929,107.7521008975709,436.7551963269965,28.75073396029452,-4.16221973113754,-39.37376759418473,-0.2259722808847859,0.2506489087971759,0.9413350374816144,4.722255706787109,-30.68739330090145,-3.804862634810304,-38.71871614922094,-0.1716220670938551,0.1963681838280117,0.9653939105186652,4.699334144592285,-0.968329670303465,-3.983541182973922,-39.04624187170283,-0.1987971739893205,0.2235085463125938,0.9533644740001398,4.710794925689697,106.41235197998404,False,-1.0,imu,0.8972292000000002,-9.4813200328,2.812514465600001,12.0603633,-1.16690797,-5.50767079,-94.3860812,166.2681372,105.7448848
10.4427,-0.0391221,7501.24,9.55046,-0.00283526,-0.541653,179.93,1509.75,0.000204066,-0.541549,-164.696,-0.113349,-0.00283526,-3.35771,0.00719966,-0.00346664,5.43483,-0.0167843,10.4424,-0.00687015,5.43511,-180.07,-1.77975,-0.168246,0.0,0.536367,-7.029,18.0,-1.0,-0.173116,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7426.99,17.7673,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,4.0,0.0,24.63453622968374,gaze,0.6088247975318101,0.3148358981294692,-100.3693787626929,107.7521008975709,436.7551963269965,28.75073396029452,-4.16221973113754,-39.37376759418473,-0.2259722808847859,0.2506489087971759,0.9413350374816144,4.722255706787109,-30.68739330090145,-3.804862634810304,-38.71871614922094,-0.1716220670938551,0.1963681838280117,0.9653939105186652,4.699334144592285,-0.968329670303465,-3.983541182973922,-39.04624187170283,-0.1987971739893205,0.2235085463125938,0.9533644740001398,4.710794925689697,106.41235197998404,False,-1.0,imu,0.8972292000000002,-9.4813200328,2.812514465600001,12.0603633,-1.16690797,-5.50767079,-94.3860812,166.2681372,105.7448848
10.4229,-0.0648747,7501.22,9.55056,-0.00267792,-0.542865,179.927,1518.85,0.000463758,-0.54276,-164.532,-0.119767,-0.00267792,-6.3789,0.00989213,-0.00346871,5.46759,-0.0165358,10.4227,-0.0333505,5.46787,-180.073,-1.91563,-0.164419,0.0,0.536367,-6.813,18.0,-1.0,-0.173035,0.0,0.0,387.381,-2.65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851.92,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.15,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7426.96,17.7673,0.0,0.0,0.0,0.0,6.00001,0.0,6.00001,0.0,0.0,999.0,4.0,0.0,24.61453600524747,gaze,0.6088247975318101,0.3148358981294692,-100.3693787626929,107.7521008975709,436.7551963269965,28.75073396029452,-4.16221973113754,-39.37376759418473,-0.2259722808847859,0.2506489087971759,0.9413350374816144,4.722255706787109,-30.68739330090145,-3.804862634810304,-38.71871614922094,-0.1716220670938551,0.1963681838280117,0.9653939105186652,4.699334144592285,-0.968329670303465,-3.983541182973922,-39.04624187170283,-0.1987971739893205,0.2235085463125938,0.9533644740001398,4.710794925689697,106.41235197998404,False,-1.0,imu,0.8972292000000002,-9.4813200328,2.812514465600001,12.0603633,-1.16690797,-5.50767079,-94.3860812,166.2681372,105.7448848
