CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_1,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
-0.129727,0.134692,2694.95,-21.7035,0.0750189,-0.338341,0.499187,17537.4,-3.49126e-05,-0.338268,-0.0105279,0.00128043,0.0750189,-0.00278168,-0.0249306,-0.00244934,63.1335,-0.00782729,-0.129747,0.134676,63.1346,0.499187,-0.145331,0.433065,0.0,0.0,1.737,0.0,-1.0,-0.083029,-7.16785,0.0,383.543,-107.965,0.0,4.178610000000001e-28,0.0,-4.13712e-27,52.5109,7.61141e-13,52.5109,0.0,0.0,0.98,0.00238606,2809.38,-14.6156,0.0,0.0,0.0,0.0,5.95939,-0.000214595,5.95939,0.0,0.082577,0.0,0.0,3785.53,-83.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,86.35920138149766,gaze,0.4505501873287359,0.5018478910415247,115.1281564938101,19.70761258866222,1085.285973823353,-29.99523391130943,-4.419531170129654,-32.56627653097951,0.1287135376169076,0.0213989627524319,0.9914509113553032,4.192826271057129,29.39921348345187,-2.493113840101145,-33.29099567060815,0.1002291273573525,0.0429793811416892,0.9940356607415356,4.031800746917725,-29.99523391130943,-4.419531170129654,-32.56627653097951,0.1287135376169076,0.0213989627524319,0.9914509113553032,4.192826271057129,13.267336930146143,True,0.0,imu,-0.3020671640000001,-9.6374379136,2.4027797976,1.85438115,0.86681155,-4.42351884,266.8249668,-178.7927852,-338.3164296
-0.129727,0.134692,2694.95,-21.7035,0.0750189,-0.338341,0.499187,17537.4,-3.49126e-05,-0.338268,-0.0105279,0.00128043,0.0750189,-0.00278168,-0.0249306,-0.00244934,63.1335,-0.00782729,-0.129747,0.134676,63.1346,0.499187,-0.145331,0.433065,0.0,0.0,1.737,0.0,-1.0,-0.083029,-7.16785,0.0,383.543,-107.965,0.0,4.178610000000001e-28,0.0,-4.13712e-27,52.5109,7.61141e-13,52.5109,0.0,0.0,0.98,0.00238606,2809.38,-14.6156,0.0,0.0,0.0,0.0,5.95939,-0.000214595,5.95939,0.0,0.082577,0.0,0.0,3785.53,-83.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,86.35920138149766,gaze,0.4505501873287359,0.5018478910415247,115.1281564938101,19.70761258866222,1085.285973823353,-29.99523391130943,-4.419531170129654,-32.56627653097951,0.1287135376169076,0.0213989627524319,0.9914509113553032,4.192826271057129,29.39921348345187,-2.493113840101145,-33.29099567060815,0.1002291273573525,0.0429793811416892,0.9940356607415356,4.031800746917725,-29.99523391130943,-4.419531170129654,-32.56627653097951,0.1287135376169076,0.0213989627524319,0.9914509113553032,4.192826271057129,13.267336930146143,True,0.0,imu,-0.311039456,-9.651195428,2.3997890336,1.71979677,0.8369039099999998,-4.47585721,266.8249668,-178.7927852,-338.3164296
-0.129727,0.134692,2694.95,-21.7035,0.0750189,-0.338341,0.499187,17537.4,-3.49126e-05,-0.338268,-0.0105279,0.00128043,0.0750189,-0.00278168,-0.0249306,-0.00244934,63.1335,-0.00782729,-0.129747,0.134676,63.1346,0.499187,-0.145331,0.433065,0.0,0.0,1.737,0.0,-1.0,-0.083029,-7.16785,0.0,383.543,-107.965,0.0,4.178610000000001e-28,0.0,-4.13712e-27,52.5109,7.61141e-13,52.5109,0.0,0.0,0.98,0.00238606,2809.38,-14.6156,0.0,0.0,0.0,0.0,5.95939,-0.000214595,5.95939,0.0,0.082577,0.0,0.0,3785.53,-83.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,86.35920138149766,gaze,0.4505501873287359,0.5018478910415247,115.1281564938101,19.70761258866222,1085.285973823353,-29.99523391130943,-4.419531170129654,-32.56627653097951,0.1287135376169076,0.0213989627524319,0.9914509113553032,4.192826271057129,29.39921348345187,-2.493113840101145,-33.29099567060815,0.1002291273573525,0.0429793811416892,0.9940356607415356,4.031800746917725,-29.99523391130943,-4.419531170129654,-32.56627653097951,0.1287135376169076,0.0213989627524319,0.9914509113553032,4.192826271057129,13.267336930146143,True,0.0,imu,-0.30939199184761546,-9.58494579162497,2.664161958454298,1.0809080814716545,0.8132211660206338,-3.652556874793556,266.8249668,-178.7927852,-338.3164296
-0.129727,0.134692,2694.95,-21.7035,0.0750189,-0.338341,0.499187,17537.4,-3.49126e-05,-0.338268,-0.0105279,0.00128043,0.0750189,-0.00278168,-0.0249306,-0.00244934,63.1335,-0.00782729,-0.129747,0.134676,63.1346,0.499187,-0.145331,0.433065,0.0,0.0,1.737,0.0,-1.0,-0.083029,-7.16785,0.0,383.543,-107.965,0.0,4.178610000000001e-28,0.0,-4.13712e-27,52.5109,7.61141e-13,52.5109,0.0,0.0,0.98,0.00238606,2809.38,-14.6156,0.0,0.0,0.0,0.0,5.95939,-0.000214595,5.95939,0.0,0.082577,0.0,0.0,3785.53,-83.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,86.35920138149766,gaze,0.44138846084536276,0.5251982674953259,106.1298521538721,17.593011336314106,1143.113018051751,-30.40813714617692,-4.560082423780017,-32.46741704594739,0.14927949591435977,0.008767493697499415,0.9925082423238355,4.108579662524173,29.39921348345187,-2.493113840101145,-33.29099567060815,0.1002291273573525,0.0429793811416892,0.9940356607415356,4.031800746917725,-34.81809970483546,-3.9120250287651537,-32.81461634512346,0.14503140426556904,-0.008631299608205608,0.9979357106758343,3.990245917987747,-7.371782978036329,True,-0.1158789582527624,imu,-0.2990764,-9.6476065112,2.3979945752,1.53287402,0.8144731799999998,-4.41604193,266.8249668,-178.7927852,-338.3164296
-0.129727,0.134692,2694.95,-21.7035,0.0750189,-0.338341,0.499187,17537.4,-3.49126e-05,-0.338268,-0.0105279,0.00128043,0.0750189,-0.00278168,-0.0249306,-0.00244934,63.1335,-0.00782729,-0.129747,0.134676,63.1346,0.499187,-0.145331,0.433065,0.0,0.0,1.737,0.0,-1.0,-0.083029,-7.16785,0.0,383.543,-107.965,0.0,4.178610000000001e-28,0.0,-4.13712e-27,52.5109,7.61141e-13,52.5109,0.0,0.0,0.98,0.00238606,2809.38,-14.6156,0.0,0.0,0.0,0.0,5.95939,-0.000214595,5.95939,0.0,0.082577,0.0,0.0,3785.53,-83.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,86.35920138149766,gaze,0.44018698568382,0.5232647693831525,114.36681171004939,23.26182300888852,1187.784660384922,-30.330391049493908,-4.547506433868932,-32.48322393719069,0.14996987066594356,0.009890014512142801,0.99194803576291,4.120585241373402,29.39921348345187,-2.493113840101145,-33.29099567060815,0.1002291273573525,0.0429793811416892,0.9940356607415356,4.031800746917725,-32.38549458878877,-3.890212247370062,-32.83309248957245,0.1466170457222084,-0.006846298629588693,0.996991321777163,4.001337608108964,5.536616722597717,True,0.07402828437124434,imu,-0.3236006648,-9.666149248000002,2.398592728,1.4431511,0.8219500899999996,-4.244073,266.8249668,-178.7927852,-338.3164296
-0.129727,0.134692,2694.95,-21.7035,0.0750189,-0.338341,0.499187,17537.4,-3.49126e-05,-0.338268,-0.0105279,0.00128043,0.0750189,-0.00278168,-0.0249306,-0.00244934,63.1335,-0.00782729,-0.129747,0.134676,63.1346,0.499187,-0.145331,0.433065,0.0,0.0,1.737,0.0,-1.0,-0.083029,-7.16785,0.0,383.543,-107.965,0.0,4.178610000000001e-28,0.0,-4.13712e-27,52.5109,7.61141e-13,52.5109,0.0,0.0,0.98,0.00238606,2809.38,-14.6156,0.0,0.0,0.0,0.0,5.95939,-0.000214595,5.95939,0.0,0.082577,0.0,0.0,3785.53,-83.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,86.35920138149766,gaze,0.43963453007086534,0.522371119309028,121.21391325224117,26.970059986613308,1205.5954578721262,-30.294728349570626,-4.541694612606385,-32.49052299808819,0.1502848169688174,0.010407586820720727,0.9916905862075072,4.126118984889336,29.39921348345187,-2.493113840101145,-33.29099567060815,0.1002291273573525,0.0429793811416892,0.9940356607415356,4.031800746917725,-29.99523391130943,-4.419531170129654,-32.56627653097951,0.1287135376169076,0.0213989627524319,0.9914509113553032,4.192826271057129,13.267336930146143,True,0.0,imu,-0.31295399684561187,-9.590966005117544,2.6317554508977885,1.012155319204976,0.9964497267971679,-3.7417664838196902,266.8249668,-178.7927852,-338.3164296
-0.129727,0.134692,2694.95,-21.7035,0.0750189,-0.338341,0.499187,17537.4,-3.49126e-05,-0.338268,-0.0105279,0.00128043,0.0750189,-0.00278168,-0.0249306,-0.00244934,63.1335,-0.00782729,-0.129747,0.134676,63.1346,0.499187,-0.145331,0.433065,0.0,0.0,1.737,0.0,-1.0,-0.083029,-7.16785,0.0,383.543,-107.965,0.0,4.178610000000001e-28,0.0,-4.13712e-27,52.5109,7.61141e-13,52.5109,0.0,0.0,0.98,0.00238606,2809.38,-14.6156,0.0,0.0,0.0,0.0,5.95939,-0.000214595,5.95939,0.0,0.082577,0.0,0.0,3785.53,-83.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,86.35920138149766,gaze,0.43902513261880843,0.5213817925807739,129.47340474490514,31.087382140498867,1224.9906351640489,-30.255453763186,-4.535261105789887,-32.498598378207404,0.15063027910074278,0.010979611034663786,0.9914067025823659,4.132233543889144,29.39921348345187,-2.493113840101145,-33.29099567060815,0.1002291273573525,0.0429793811416892,0.9940356607415356,4.031800746917725,-26.411674437294252,-3.868926645930504,-32.85102499685548,0.14814705358474334,-0.005104493917091098,0.9960741568657917,4.012089444322299,19.53239727446038,True,0.20598107239281993,imu,-0.3451341656,-9.672728928800002,2.3991908808,1.18145925,0.86681155,-4.19921154,266.8249668,-178.7927852,-338.3164296
-0.129727,0.134692,2694.95,-21.7035,0.0750189,-0.338341,0.499187,17537.4,-3.49126e-05,-0.338268,-0.0105279,0.00128043,0.0750189,-0.00278168,-0.0249306,-0.00244934,63.1335,-0.00782729,-0.129747,0.134676,63.1346,0.499187,-0.145331,0.433065,0.0,0.0,1.737,0.0,-1.0,-0.083029,-7.16785,0.0,383.543,-107.965,0.0,4.178610000000001e-28,0.0,-4.13712e-27,52.5109,7.61141e-13,52.5109,0.0,0.0,0.98,0.00238606,2809.38,-14.6156,0.0,0.0,0.0,0.0,5.95939,-0.000214595,5.95939,0.0,0.082577,0.0,0.0,3785.53,-83.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,86.35920138149766,gaze,0.43894062015586716,0.521244285526562,130.62469605611332,31.634385341740913,1227.7198311096095,-30.250012419859104,-4.534366955142125,-32.49972034582863,0.15067802163398258,0.011059035231474081,0.991367341322855,4.133082419650399,29.39921348345187,-2.493113840101145,-33.29099567060815,0.1002291273573525,0.0429793811416892,0.9940356607415356,4.031800746917725,-25.92522148522495,-3.8673705311305953,-32.85233208646045,0.14825820788371144,-0.004977157770266543,0.9960072820411358,4.012872599147665,20.142052036086895,True,0.21368621080412495,imu,-0.31383425113809094,-9.592444655313377,2.623803881592467,0.9964642733318925,1.0395401495507728,-3.762939474257203,266.8249668,-178.7927852,-338.3164296
-0.129727,0.134692,2694.95,-21.7035,0.0750189,-0.338341,0.499187,17537.4,-3.49126e-05,-0.338268,-0.0105279,0.00128043,0.0750189,-0.00278168,-0.0249306,-0.00244934,63.1335,-0.00782729,-0.129747,0.134676,63.1346,0.499187,-0.145331,0.433065,0.0,0.0,1.737,0.0,-1.0,-0.083029,-7.16785,0.0,383.543,-107.965,0.0,4.178610000000001e-28,0.0,-4.13712e-27,52.5109,7.61141e-13,52.5109,0.0,0.0,0.98,0.00238606,2809.38,-14.6156,0.0,0.0,0.0,0.0,5.95939,-0.000214595,5.95939,0.0,0.082577,0.0,0.0,3785.53,-83.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,86.35920138149766,gaze,0.43790209211135395,0.519548175668779,143.80184893891598,37.35690140483774,1263.2915098229557,-30.183254030530854,-4.523338806043571,-32.5135505983829,0.1512612163252582,0.012037014504453384,0.9908838136234297,4.143532543885529,29.39921348345187,-2.493113840101145,-33.29099567060815,0.1002291273573525,0.0429793811416892,0.9940356607415356,4.031800746917725,-20.048427704365487,-3.848156677119072,-32.868425970077524,0.14962249299112068,-0.0034048951209360774,0.99518359194728,4.022509156234293,22.14472313671262,True,0.2883938441622704,imu,-0.3511156936,-9.676915998400002,2.4051724088,0.95715195,0.7920424499999998,-3.99733497,266.81972886825776,-178.86202337211245,-338.3164296000007
-0.129727,0.134692,2694.95,-21.7035,0.0750189,-0.338341,0.499187,17537.4,-3.49126e-05,-0.338268,-0.0105279,0.00128043,0.0750189,-0.00278168,-0.0249306,-0.00244934,63.1335,-0.00782729,-0.129747,0.134676,63.1346,0.499187,-0.145331,0.433065,0.0,0.0,1.737,0.0,-1.0,-0.083029,-7.16785,0.0,383.543,-107.965,0.0,4.178610000000001e-28,0.0,-4.13712e-27,52.5109,7.61141e-13,52.5109,0.0,0.0,0.98,0.00238606,2809.38,-14.6156,0.0,0.0,0.0,0.0,5.95939,-0.000214595,5.95939,0.0,0.082577,0.0,0.0,3785.53,-83.4882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7388.63,-42.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,2.0,0.0,86.35920138149766,gaze,0.445209144698059,0.4909107573132976,152.7564696043813,40.34762406680404,1299.326754281522,-30.00085644107875,-4.41498401108791,-32.56649444292138,0.1278224423271039,0.0223490592110902,0.991545229825606,4.196564197540283,29.39921348345187,-2.493113840101145,-33.29099567060815,0.1002291273573525,0.0429793811416892,0.9940356607415356,4.031800746917725,-15.148027695061437,-3.9367900478620905,-32.74751079387214,0.1213696612295679,0.0270315914644108,0.992120678319437,4.153504371643066,17.485287880891693,True,0.0,imu,-0.31635259467151605,-9.596654209615656,2.6011850009381425,0.9545198950043667,1.1579342543387285,-3.821511164143731,266.90181939959785,-178.8712003131041,-338.31642960000073
