Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_1,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_4_x,hazard_4_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,yaw_continuous
268.416,0.800978,0.0312122,4505.71,7.64337,0.000612622,-0.604925,-179.769,2313.91,0.000393126,-0.604812,-0.396502,-0.0878279,0.000612622,2.31231,0.0154916,-0.00375447,8.32966,0.00763385,0.800978,0.0304781,8.33009,-179.769,0.517991,0.0812874,0.0,0.569278,2.259,0.0,-1.0,-0.325431,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48244e-10,0.377647,5984.63,-598.652,0.0,1.09209e-09,0.0,-2.30731e-08,54.0,-0.0339974,54.0,0.0,1.44251,0.142382,0.0,4941.98,-7.17561,0.0,0.0,0.0,0.0,57.2071,2.24769e-14,57.2071,0.0,0.0,999.0,2.0,4.0,29.70105540745819,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4941.98,-7.17561,False,-0.9807782609909333,0.19512560766747317,4504.21139948676,8.037331294690704,-179.769
268.432,0.803346,-0.016759,4505.67,7.64319,0.000865293,-0.606394,-179.768,2327.11,-0.000139469,-0.606281,0.160355,-0.0942676,0.000865293,-1.78447,0.0169926,-0.00376358,8.37715,0.00755966,0.803396,-0.0174839,8.37758,-179.768,2.44063,0.0818744,0.0,0.565987,2.259,0.0,-1.0,-0.325282,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09004e-09,0.377647,5984.83,-598.78,0.0,9.85146e-10,0.0,-2.30779e-08,54.0,-0.0339926,54.0,0.0,1.44251,0.141253,0.0,4942.23,-7.17561,0.0,0.0,0.0,0.0,57.215,1.41428e-14,57.215,0.0,0.0,999.0,2.0,4.0,29.66105513457172,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4942.23,-7.17561,False,-0.9807748552572437,0.19514272544763941,4504.171392611066,8.037125139117572,-179.768
268.448,0.767475,0.0274512,4505.63,7.643,0.00112605,-0.607929,-179.766,2340.38,4.05665e-05,-0.607816,1.0024,-0.0966457,0.00112605,2.28799,0.0164028,-0.00377564,8.42493,0.00765474,0.767591,0.0267539,8.42537,-179.766,1.25568,0.0823216,0.0,0.569278,2.259,0.0,-1.0,-0.32513,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53183e-09,0.377648,5985.03,-598.908,0.0,8.78202e-10,0.0,-2.30827e-08,54.0,-0.0339877,54.0,0.0,1.44251,0.140125,0.0,4942.48,-7.17561,0.0,0.0,0.0,0.0,57.2228,5.8087e-15,57.2228,0.0,0.0,999.0,2.0,4.0,29.621054842797303,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4942.48,-7.17561,False,-0.9807680428935821,0.19517696082963465,4504.131378861049,8.03688282761132,-179.766
268.464,0.832203,0.0153905,4505.59,7.64281,0.00138669,-0.609496,-179.765,2353.79,-4.57715e-05,-0.609382,0.00189831,-0.098513,0.00138669,1.18993,0.0163991,-0.00378849,8.4732,0.00767284,0.832313,0.014637,8.47365,-179.765,1.09086,0.0829715,0.0,0.569278,2.268,0.0,-1.0,-0.324977,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97362e-09,0.377648,5985.22,-599.035,0.0,7.71259e-10,0.0,-2.30875e-08,54.0,-0.0339828,54.0,0.0,1.44251,0.138997,0.0,4942.73,-7.17561,0.0,0.0,0.0,0.0,57.2307,-2.52541e-15,57.2307,0.0,0.0,999.0,2.0,4.0,29.581054551454173,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4942.73,-7.17561,False,-0.9807646362636122,0.19519407843145364,4504.091371986725,8.036666671678216,-179.765
268.48,0.895074,0.0138813,4505.56,7.64262,0.00164553,-0.611084,-179.764,2367.3,0.000214772,-0.61097,-0.865583,-0.0998881,0.00164553,0.825399,0.0157418,-0.00380096,8.52183,0.0077528,0.895186,0.0130671,8.52228,-179.764,1.90583,0.083835,0.0,0.569278,2.268,0.0,-1.0,-0.324822,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62761e-09,0.377648,5985.42,-599.163,0.0,5.79129e-10,0.0,-2.30923e-08,54.0,-0.0339873,54.0,0.0,1.44251,0.137899,0.0,4942.98,-7.17561,0.0,0.0,0.0,0.0,57.2384,4.85831e-15,57.2384,0.0,0.0,999.0,2.0,4.0,29.55105424218268,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4942.98,-7.17561,False,-0.9807612293348843,0.19521119597381267,4504.061365112857,8.036450515625136,-179.764
268.496,0.935571,0.0244423,4505.52,7.64243,0.00187259,-0.61269,-179.762,2380.91,2.59545e-05,-0.612575,-1.72668,-0.101718,0.00187259,2.33586,0.0130084,-0.00381249,8.57081,0.00786876,0.935598,0.0235832,8.57127,-179.762,3.68366,0.084888,0.0,0.562696,2.277,0.0,-1.0,-0.324666,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27272e-09,0.377648,5985.62,-599.29,0.0,3.86039e-10,0.0,-2.30971e-08,54.0,-0.0339918,54.0,0.0,1.44251,0.136801,0.0,4943.23,-7.17561,0.0,0.0,0.0,0.0,57.246,1.24194e-14,57.246,0.0,0.0,999.0,2.0,4.0,29.51105395178093,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4943.23,-7.17561,False,-0.980754414581159,0.19524543088013177,4504.021351366492,8.03620820315908,-179.762
268.512,0.795032,0.0112239,4505.48,7.64224,0.00206117,-0.614348,-179.761,2394.53,0.000394254,-0.614233,0.856637,-0.105517,0.00206117,0.902142,0.0114517,-0.00382076,8.61984,0.00792262,0.795042,0.0104931,8.6203,-179.761,0.962334,0.0846082,0.0,0.565987,2.277,0.0,-1.0,-0.324507,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17817e-10,0.377648,5985.82,-599.417,0.0,1.92948e-10,0.0,-2.31019e-08,54.0,-0.0339963,54.0,0.0,1.44251,0.135704,0.0,4943.48,-7.17561,0.0,0.0,0.0,0.0,57.2537,1.99805e-14,57.2537,0.0,0.0,999.0,2.0,4.0,29.4710536618149,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4943.48,-7.17561,False,-0.9807510067561632,0.1952625482440814,4503.981344493993,8.035992046746118,-179.761
268.528,0.910532,0.00393516,4505.44,7.64204,0.00225293,-0.616047,-179.76,2408.3,0.00031941,-0.615932,-0.640094,-0.106107,0.00225293,-0.22659,0.0119484,-0.00383175,8.66941,0.00798879,0.910597,0.00309614,8.66988,-179.76,-0.777549,0.084493,0.0,0.565987,2.286,0.0,-1.0,-0.324347,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11461e-09,0.377648,5986.02,-599.548,0.0,2.20165e-10,0.0,-2.31068e-08,54.0,-0.0339955,54.0,0.0,1.44251,0.134594,0.0,4943.73,-7.17561,0.0,0.0,0.0,0.0,57.2614,9.7078e-15,57.2614,0.0,0.0,999.0,2.0,4.0,29.43105335324537,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4943.73,-7.17561,False,-0.9807475986324137,0.19527966554855067,4503.941337621952,8.035765890213215,-179.76
268.544,0.822317,0.00682895,4505.4,7.64184,0.00242672,-0.61772,-179.758,2422.06,-0.00018492,-0.617604,0.798939,-0.102973,0.00242672,0.0719503,0.00930887,-0.00384409,8.71894,0.00817027,0.822346,0.00605831,8.71942,-179.758,1.62952,0.0860754,0.0,0.565987,2.286,0.0,-1.0,-0.324186,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4471e-09,0.377647,5986.23,-599.68,0.0,3.01569e-10,0.0,-2.31118e-08,54.0,-0.0339933,54.0,0.0,1.44251,0.133481,0.0,4943.99,-7.17561,0.0,0.0,0.0,0.0,57.2692,-4.95136e-15,57.2692,0.0,0.0,999.0,2.0,4.0,29.39105304519689,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4943.99,-7.17561,False,-0.9807407814886576,0.19531389997902635,4503.901323879239,8.03551357678761,-179.758
268.56,0.818359,0.0156952,4505.36,7.64164,0.00254055,-0.619339,-179.757,2435.95,0.00013678,-0.619223,0.974978,-0.0989197,0.00254055,0.660223,0.00607099,-0.00385725,8.76892,0.00829971,0.81841,0.0149206,8.76941,-179.757,0.793117,0.0867485,0.0,0.565987,2.286,0.0,-1.0,-0.324022,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77959e-09,0.377647,5986.43,-599.812,0.0,3.82974e-10,0.0,-2.31168e-08,54.0,-0.0339911,54.0,0.0,1.4425,0.132368,0.0,4944.25,-7.17561,0.0,0.0,0.0,0.0,57.2769,-1.96105e-14,57.2769,0.0,0.0,999.0,2.0,4.0,29.35105273767161,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4944.25,-7.17561,False,-0.9807373724686528,0.1953310171050232,4503.861317008566,8.035287419894923,-179.757
268.576,0.849707,0.0172757,4505.32,7.64144,0.00261677,-0.620894,-179.756,2449.91,-4.49939e-05,-0.620777,0.60891,-0.0954436,0.00261677,1.05642,0.00412403,-0.00386933,8.81919,0.00836006,0.849762,0.0164702,8.81968,-179.756,0.428856,0.0866859,0.0,0.565987,2.286,0.0,-1.0,-0.323857,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77332e-09,0.377647,5986.64,-599.942,0.0,4.42998e-10,0.0,-2.31217e-08,54.0,-0.0339909,54.0,0.0,1.44251,0.131292,0.0,4944.51,-7.17561,0.0,0.0,0.0,0.0,57.2844,-2.38021e-14,57.2844,0.0,0.0,999.0,2.0,4.0,29.311052430671644,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4944.51,-7.17561,False,-0.9807339631498985,0.19534813417151883,4503.821310138352,8.035061262882323,-179.756
268.592,1.0134,0.00863831,4505.28,7.64123,0.00266663,-0.622403,-179.754,2463.98,8.28374e-07,-0.622286,-2.16602,-0.094884,0.00266663,0.105393,0.00200127,-0.00387849,8.86982,0.00847279,1.01342,0.00767012,8.87031,-179.754,-0.266041,0.0870938,0.0,0.562696,2.286,0.0,-1.0,-0.323689,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64711e-09,0.377647,5986.84,-600.072,0.0,4.95452e-10,0.0,-2.31265e-08,54.0,-0.0339914,54.0,0.0,1.44251,0.130229,0.0,4944.76,-7.17561,0.0,0.0,0.0,0.0,57.2918,-2.42878e-14,57.2918,0.0,0.0,999.0,2.0,4.0,29.271052105328984,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4944.76,-7.17561,False,-0.9807271436161447,0.1953823681259851,4503.781296399291,8.034798948497423,-179.754
268.608,0.931096,0.0184314,4505.25,7.64102,0.00268039,-0.623914,-179.753,2478.02,-0.000244768,-0.623797,-0.358118,-0.0932325,0.00268039,1.05007,-0.000250387,-0.00388745,8.92037,0.00862142,0.931178,0.0175315,8.92086,-179.753,-0.00578011,0.087452,0.0,0.565987,2.295,6.0,-1.0,-0.32352,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5209e-09,0.377647,5987.04,-600.201,0.0,5.47906e-10,0.0,-2.31314e-08,54.0,-0.0339919,54.0,0.0,1.44251,0.129165,0.0,4945.02,-7.17561,0.0,0.0,0.0,0.0,57.2993,-2.47734e-14,57.2993,0.0,0.0,999.0,2.0,4.0,29.24105176289661,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4945.02,-7.17561,False,-0.9807237334011474,0.19539948501394575,4503.751289530445,8.034562791125136,-179.753
268.624,0.819653,0.0145727,4505.21,7.64081,0.00265783,-0.625355,-179.751,2492.12,-0.000329943,-0.625238,1.32045,-0.0870131,0.00265783,0.695116,-0.00083195,-0.00389936,8.97112,0.00868624,0.819687,0.013779,8.97162,-179.751,-0.925141,0.0875919,0.0,0.562696,2.295,0.0,-1.0,-0.323349,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47686e-09,0.377647,5987.24,-600.33,0.0,3.50283e-10,0.0,-2.31362e-08,54.0,-0.0339897,54.0,0.0,1.44251,0.128119,0.0,4945.27,-7.17561,0.0,0.0,0.0,0.0,57.3066,-2.44497e-14,57.3066,0.0,0.0,999.0,2.0,4.0,29.20105143887975,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4945.27,-7.17561,False,-0.9807169120749174,0.19543371861129513,4503.711275794123,8.034300476020931,-179.75099999999998
268.64,0.780771,-0.00531988,4505.17,7.6406,0.00264164,-0.626712,-179.75,2506.31,4.98053e-05,-0.626595,2.04229,-0.0820992,0.00264164,-0.827499,-0.0012969,-0.00391023,9.0222,0.00870712,0.780765,-0.00607352,9.0227,-179.75,-0.43657,0.0880399,0.0,0.562696,2.295,0.0,-1.0,-0.323176,0.0,0.0,1779.95,-3.30369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48472e-09,0.377648,5987.45,-600.459,0.0,-5.32749e-12,0.0,-2.31411e-08,54.0,-0.0339859,54.0,0.0,1.44251,0.127082,0.0,4945.53,-7.17561,0.0,0.0,0.0,0.0,57.3138,-2.36147e-14,57.3138,0.0,0.0,999.0,2.0,4.0,29.16105111548628,gaze,0.3988853061931509,0.7517544805123234,138.1410706360469,-181.8658168503535,656.1036405684963,32.39283883593234,-3.756399455697046,-35.76976131054209,0.138172187928917,-0.3159019286866932,0.938676950784967,6.028547763824463,-26.40940247195017,0.900998741406835,-39.86535877340944,0.230980956582486,-0.1769550246296509,0.9567312668427636,7.334039211273193,2.991718181991084,-1.4277003571451057,-37.81756004197577,0.1845765722557015,-0.246428476658172,0.9477041088138654,6.681293487548828,59.07225837292478,False,-1.0,imu,-0.4581850448000001,-9.6338489968,2.7120247952,2.68431816,0.3658585799999998,-3.14496723,73.78030600000001,-21.01472520000001,125.2153688,4945.53,-7.17561,False,-0.9807135009636866,0.19545083532067345,4503.671268926647,8.034064318289028,-179.75000000000003
